Name,Rating
Akiba Rubinstein,2785
Jos\xe9 Capablanca,2755
Frank Marshall,2751
Alexander Alekhine,2744
Aron Nimzowitsch,2738
Siegbert Tarrasch,2724
Carl Schlechter,2714
Rudolf Spielmann,2710
Richard Teichmann,2707
Saviely Tartakower,2694
Oldrich Duras,2679
Milan Vidmar Sr,2659
Ossip Bernstein,2649
Lajos Asztalos,2633
Dawid Janowsky,2633
G Rotlewi,2629
G\xe9za Mar\xf3czy,2623
Gyula Breyer,2612
Stepan Levitsky,2602
Grigory Levenfish,2596
Amos Burn,2585
Hugo S\xfcchting,2585
Zolt\xe1n Balla,2583
Dawid Przepi\xf3rka,2582
Adolf Olland,2577
Semyon Alapin,2570
L\xe9o Forg\xe1cs,2567
Richard R\xe9ti,2562
Erich Cohn,2562
Georg Salwe,2560
Sergey Freiman,2560
K\xe1roly Sterk,2559
Fedor Dus-Chotimirsky,2559
Johannes Esser,2557
Paul Leonhardt,2552
Aleksander Flamberg,2551
Frederick Yates,2547
Georg Marco,2543
Moishe Lowcki,2542
Zsigmond Bar\xe1sz,2542
Boris Kostic,2538
Oscar Chajes,2538
Charles Jaffe,2529
Hans Fahrni,2527
Arnold Aurbach,2521
Carl Carls,2521
Jacques Mieses,2520
Franti\x9aek Treybal,2511
Abram Rabinovich,2506
Jen\xf6 Sz\xe9kely,2502
Paul Johner,2502
Gustaf Nyholm,2501
Edward Lasker,2498
Hugo Langborg,2497
Abraham Kupchik,2489
Karel Treybal,2487
Stefano Rosselli del Turco,2483
Jan te Kolst\xe9,2477
Rafael Blanco Estera,2460
Karel Hrom\xe1dka,2460
Norman Whitaker,2457
Johannes Hjalmar Giersing,2452
Joel Fridlizius,2447
Edward Tennenwurzel,2435
John Homer Stapfer,2432
John Morrison,2430
Harry Kline,2430
LB. Zapoleon,2430
Juan Corzo Pr\xedncipe,2426
K. Geus,2422
Abraham Speijer,2419
Rudolf Loman,2408
Fritz Englund,2405
Solomon Rubinstein,2403
H. Liebenstein,2377
Willem Schelfhout,2291
Arnold van Foreest,2248
