Player Name,Rating
Garry Kasparov,2868
Viswanathan Anand,2810
Vladimir Kramnik,2796
Alexei Shirov,2761
Alexander Morozevich,2748
Vassily Ivanchuk,2746
Peter Leko,2739
Evgeny Bareev,2738
Michael Adams,2736
Veselin Topalov,2731
Peter Svidler,2729
Nigel Short,2724
Boris Gelfand,2720
Vladimir Akopian,2708
Kiril Georgiev,2699
Predrag Nikolic,2699
Michal Krasenkow,2699
Alexey Dreev,2699
Alexander Beliavsky,2697
Anatoly Karpov,2697
Mikhail Gurevich,2694
Sergei Rublevsky,2690
Konstantin Sakaev,2687
Alexei Fedorov,2686
Alexander Khalifman,2686
Zoltan Almasi,2683
Vladislav Tkachiev,2681
Viktor Korchnoi,2681
Judit Polgar,2680
Jan Timman,2679
Zurab Azmaiparashvili,2678
Alexander Onischuk,2676
Vadim Zvjaginsev,2676
Sergei Movsesian,2675
Matthew Sadler,2673
Ivan Sokolov,2672
Loek van Wely,2668
Yasser Seirawan,2662
Zurab Sturua,2660
Rustam Kasimdzhanov,2659
Joel Lautier,2659
Artur Jussupow,2659
Vadim Milov,2658
Igor Khenkin,2658
Ruslan Ponomariov,2652
Sergei Shipov,2652
Ilia Smirin,2651
Curt Hansen,2650
Viktor Bologan,2649
Jeroen Piket,2649
Jóhann Hjartarson,2646
Rustem Dautov,2643
Boris Gulko,2642
Julian Hodgson,2642
Sergey Dolmatov,2641
Rafael Vaganian,2640
Oleg Korneev,2639
Giorgi Giorgadze,2638
Ulf Andersson,2638
Smbat Lputian,2638
Valery Salov,2638
Vladimir Malakhov,2637
Alexey Kuzmin,2637
Jonathan Speelman,2636
Sergey Volkov,2635
Ildar Ibragimov,2634
Vladimir Epishin,2633
Alexander Goldin,2633
Anthony Miles,2633
Lev Psakhis,2633
Zdenko Kožul,2632
Rafael Leitao,2632
Zbynek Hracek,2632
Andrei Kharlov,2632
Alexander Chernin,2631
Aleksej Aleksandrov,2631
Sergei Tiviakov,2630
Alex Yermolinsky,2629
Zhang Zhong,2628
Artashes Minasian,2628
Liviu-Dieter Nisipeanu,2626
Alexander Graf,2626
Boris Avrukh,2625
Pavel Kotsur,2625
Peng Xiaomin,2624
Nick deFirmian,2624
Gilberto Milos,2623
Joel Benjamin,2623
Jaan Ehlvest,2621
Christopher Lutz,2620
Alexander Grischuk,2619
Etienne Bacrot,2617
Emil Sutovsky,2617
Sergej Djachkov,2616
Ye Jiangchuan,2615
Vladimir Malaniuk,2615
Eduardas Rozentalis,2614
Semen Dvoiris,2613
Mladen Palac,2613
Alexander Fominyh,2613
