Player Name,Rating
Garry Kasparov,2859
Viswanathan Anand,2824
Vladimir Kramnik,2818
Anatoly Karpov,2778
Vassily Ivanchuk,2775
Veselin Topalov,2768
Gata Kamsky,2745
Alexei Shirov,2735
Boris Gelfand,2726
Evgeny Bareev,2718
Sergei Rublevsky,2710
Valery Salov,2709
Peter Svidler,2706
Alexey Dreev,2705
Nigel Short,2703
Judit Polgar,2700
Alexander Beliavsky,2696
Michael Adams,2696
Alexander Khalifman,2695
Vladimir Akopian,2689
Kiril Georgiev,2686
Ivan Sokolov,2685
Sergei Tiviakov,2683
Joel Lautier,2676
Predrag Nikolic,2675
Zoltan Almasi,2674
Artur Jussupow,2674
Vadim Zvjaginsev,2674
Yasser Seirawan,2673
Michal Krasenkow,2672
Ulf Andersson,2671
Peter Leko,2671
Jaan Ehlvest,2669
Lembit Oll,2668
Matthew Sadler,2667
Mikhail Gurevich,2666
Julio Granda Zuñiga,2662
Viktor Korchnoi,2660
Alexander Onischuk,2660
Jan Timman,2658
Eduardas Rozentalis,2656
Ferdinand Hellers,2656
Aleksej Aleksandrov,2654
Zurab Azmaiparashvili,2653
Viacheslav Eingorn,2653
Alex Yermolinsky,2653
Alexander Chernin,2653
Vladislav Tkachiev,2652
Vladimir Malaniuk,2648
Jonathan Speelman,2648
Loek van Wely,2647
Konstantin Sakaev,2646
Jeroen Piket,2646
Stanislav Savchenko,2645
Giorgi Giorgadze,2645
Zbynek Hracek,2643
Alexander Morozevich,2641
Boris Alterman,2641
Miguel Illescas Cordoba,2640
Vladimir Tukmakov,2640
Semen Dvoiris,2638
Yuri Yakovich,2636
Rafael Vaganian,2634
Alexander Huzman,2634
Vladimir Epishin,2633
Rustem Dautov,2632
Lajos Portisch,2632
Zdenko Kožul,2629
Vadim Milov,2629
Boris Gulko,2628
Utut Adianto,2628
Aleksander Wojtkiewicz,2628
Curt Hansen,2627
Lubomír Ftácnik,2626
Lev Psakhis,2625
Julian Hodgson,2624
John Nunn,2624
Jóhann Hjartarson,2624
Ilia Smirin,2624
Alexei Fedorov,2623
Gregory Kaidanov,2622
Robert Hübner,2619
Emil Sutovsky,2619
Anthony Miles,2619
Igor Glek,2618
Eugenio Torre,2617
Smbat Lputian,2617
Anatoli Vaisser,2616
Ian Rogers,2615
Bogdan Lalic,2615
Sergei Movsesian,2614
Joel Benjamin,2614
Vasil Spasov,2614
Oleg Korneev,2613
Stanislav Voitsekhovsky,2613
Christopher Lutz,2612
Stefan Kindermann,2612
Pavel Kotsur,2611
Sergei Shipov,2610
Viktor Bologan,2610
