Player Name,Rating
Bobby Fischer,2798
Viktor Korchnoi,2769
Boris Spassky,2766
Mikhail Botvinnik,2746
Lev Polugaevsky,2738
Leonid Stein,2737
Mikhail Tal,2737
Vassily Smyslov,2736
Bent Larsen,2735
Tigran Petrosian,2734
Efim Geller,2724
Ratmir Kholmov,2722
Lajos Portisch,2718
Paul Keres,2708
Mark Taimanov,2701
Vlastimil Hort,2697
Yury Sakharov,2683
David Bronstein,2680
Nikolay Krogius,2674
Alexey Suetin,2671
Svetozar Gligoric,2669
Larry Evans,2664
Semen Furman,2664
Miguel Najdorf,2663
Milan Matulovic,2663
Wolfgang Unzicker,2659
Aivars Gipslis,2658
Samuel Reshevsky,2650
Florin Gheorghiu,2649
Evgeny Vasiukov,2647
Alexander Zaitsev,2643
Eduard Gufeld,2642
Pal Benko,2641
Borislav Ivkov,2639
Anatoly Lein,2639
Wolfgang Uhlmann,2637
Vladimir Savon,2635
Oscar Panno,2635
Dragoljub Ciric,2634
Viacheslav Osnos,2631
Bukhuti Gurgenidze,2629
Aleksandar Matanovic,2628
Anatoly Lutikov,2628
Fridrik Olafsson,2626
Bruno Parma,2622
Vladimir Antoshin,2620
Vladimir Liberzon,2620
Leonid Shamkovich,2620
Lubomir Kavalek,2617
Klaus Darga,2615
Isaak Boleslavsky,2615
Abram Khasin,2613
Victor Zheliandinov,2611
Robert Hübner,2610
Igor Platonov,2607
Boris Vladimirov,2606
Jan Smejkal,2603
Georgy Tringov,2603
Robert Byrne,2601
Bojan Kurajica,2599
Igor Zaitsev,2598
Yury Averbakh,2594
Helmut Pfleger,2593
Lothar Schmid,2593
Gedeon Barcza,2588
Ludek Pachmann,2588
Janesz Stupica,2587
László Szabó,2587
Miroslav Filip,2587
Aleksander Nikitin,2587
Raúl Sanguinetti,2583
William Lombardy,2583
Milko Bobotsov,2583
Rudolf Teschner,2582
Arturo Pomar Salamanca,2580
Johannes Donner,2579
Alexander Kotov,2579
Gyözö Forintos,2579
István Bilek,2579
James Sherwin,2577
Nikola Padevsky,2576
Donald Byrne,2575
Henrique Mecking,2575
Anatoly Bikhovsky,2575
Hrvoje Messing,2573
Vladimir Bagirov,2571
Enver Bukic,2571
Oleg Chernikov,2570
Salo Flohr,2569
Heikki MJ Westerinen,2568
Eduard Mnatsakanian,2567
Laszlo Barczay,2567
Vladimir Tukmakov,2567
Gennady Ageichenko,2566
Dragoljub Velimirovic,2563
Levente Lengyel,2561
Vladimir Sergievsky,2560
Jonathan Penrose,2560
Dragoljub Minic,2560
Ervin Haag,2559
