Name,Rating
Emanuel Lasker,2858
Jos\xe9 Capablanca,2849
Alexander Alekhine,2780
Frank Marshall,2750
Milan Vidmar Sr,2729
Akiba Rubinstein,2715
Carl Schlechter,2711
Boris Kostic,2692
Siegbert Tarrasch,2665
Richard R\xe9ti,2645
Dawid Janowsky,2640
Saviely Tartakower,2639
Oscar Chajes,2638
Arthur Kaufmann,2619
Gyula Breyer,2606
Lajos Asztalos,2588
Abraham Kupchik,2587
Zolt\xe1n Balla,2565
Efim Bogoljubow,2558
Charles Jaffe,2551
Walter John,2548
Jacob Bernstein,2538
Jackson Showalter,2536
Jacques Mieses,2521
Hans Fahrni,2513
Roy Black,2502
Boris Verlinsky,2499
John Morrison,2438
Norman Whitaker,2404
