Name,Rating
Emanuel Lasker,2796
Harry Pillsbury,2791
G\xe9za Mar\xf3czy,2775
Carl Schlechter,2755
Dawid Janowsky,2737
Henry Atkins,2700
Mikhail Chigorin,2693
Richard Teichmann,2678
Siegbert Tarrasch,2674
Amos Burn,2670
Hans Wolf,2668
Semyon Alapin,2655
Jacques Mieses,2646
Heinrich Wolf,2636
William Napier,2623
Jackson Showalter,2622
Georg Marco,2616
Frank Marshall,2614
Adolf Olland,2608
Adolf Albin,2593
Isidor Gunsberg,2590
Joseph Blackburne,2587
Rudolf Swiderski,2575
Wilhelm Cohn,2570
Hermann von Gottschall,2560
James Mason,2559
Alexander Levin,2556
Theodor von Scheve,2547
Eugene Delmar,2529
Clarence Howell,2525
Hugo S\xfcchting,2525
Ignatz von Popiel,2508
Francis Lee,2497
Szymon Winawer,2495
Rudolf Loman,2495
Curt von Bardeleben,2489
Alexander Halprin,2486
L Eisenberg,2465
Victor Exner,2456
Dirk Bleijkmans,2441
Arnold van Foreest,2440
Arturo Reggio,2430
Max Hamlisch,2429
Johannes Esser,2421
W Meiners,2410
Louis Charles Karpinski,2407
Jan te Kolst\xe9,2366
James Mortimer,2340
M Didier,2336
