Name,Rating
Jos\xe9 Capablanca,2844
Emanuel Lasker,2777
Efim Bogoljubow,2710
Milan Vidmar Sr,2705
Richard R\xe9ti,2704
Akiba Rubinstein,2704
Boris Kostic,2695
Saviely Tartakower,2695
Frank Marshall,2687
Alexander Alekhine,2685
Oscar Chajes,2642
G\xe9za Mar\xf3czy,2637
Siegbert Tarrasch,2629
Dawid Janowsky,2615
Rudolf Spielmann,2604
Gyula Breyer,2603
Aron Nimzowitsch,2600
Jacques Mieses,2594
Alexey Selezniev,2593
Georg Marco,2569
Arthur Kaufmann,2567
Walter John,2562
Ernst Gr\xfcnfeld,2548
George Thomas,2541
Arthur H\xe5kansson,2536
Paul Johner,2528
J\xf8rgen M\xf8ller,2520
Victor Sj\xf6berg,2517
Roy Black,2505
Max Euwe,2497
Max Marchand,2488
Roland Scott,2484
Adolf Olland,2483
Friedrich S\xe4misch,2478
Gerard Kroone,2467
John Morrison,2461
Henri Weenink,2431
Jan te Kolst\xe9,2407
Rudolf Loman,2407
Gerard Oskam,2404
Anders Larsson,2398
G van Gelder,2378
Willem Schelfhout,2371
