Name,Rating
Jos\xe9 Capablanca,2863
Alexander Alekhine,2763
Emanuel Lasker,2744
Akiba Rubinstein,2710
Saviely Tartakower,2703
Boris Kostic,2692
Efim Bogoljubow,2690
Richard R\xe9ti,2685
G\xe9za Mar\xf3czy,2633
Siegbert Tarrasch,2631
Ernst Gr\xfcnfeld,2621
Richard Teichmann,2618
Jacques Mieses,2606
Paul Johner,2606
Rudolf Spielmann,2598
Gyula Breyer,2596
Nikolay Grigoriev,2589
Max Euwe,2579
Georg Marco,2571
Aron Nimzowitsch,2565
Allan Nilsson,2563
Alexey Selezniev,2559
Arthur H\xe5kansson,2547
Walter John,2541
Max Marchand,2539
Zolt\xe1n Balla,2539
Victor Sj\xf6berg,2528
Gerard Kroone,2528
Friedrich S\xe4misch,2526
Arp\xe1d Vajda,2526
Paul Leonhardt,2508
J\xf8rgen M\xf8ller,2505
K\xe1roly Sterk,2502
Anton Olson,2501
Ernst Jacobsen,2498
Victor Wahltuch,2487
Jacques Davidson,2484
Roland Scott,2483
Alfred Brinckmann,2474
Adolf Olland,2470
Carl Carls,2466
Frederick Yates,2449
Henri Weenink,2441
J. Schweiger,2440
Endre Steiner,2440
Karl Berndtsson-Kullberg,2439
Rudolf Loman,2423
Gerard Oskam,2420
Jan te Kolst\xe9,2408
Heinrich Von Hennig,2397
Willem Schelfhout,2388
Reurt Meijer,2384
Anders Larsson,2352
