Player Name,Rating
Garry Kasparov,2847
Viswanathan Anand,2820
Vladimir Kramnik,2808
Vassily Ivanchuk,2761
Anatoly Karpov,2749
Veselin Topalov,2748
Peter Svidler,2740
Michael Adams,2738
Alexei Shirov,2737
Evgeny Bareev,2733
Sergei Rublevsky,2729
Nigel Short,2720
Boris Gelfand,2714
Alexey Dreev,2705
Gata Kamsky,2700
Kiril Georgiev,2699
Ivan Sokolov,2698
Michal Krasenkow,2697
Valery Salov,2694
Matthew Sadler,2693
Peter Leko,2692
Judit Polgar,2691
Alexander Morozevich,2691
Vladimir Akopian,2690
Alexander Khalifman,2689
Alexander Beliavsky,2688
Viktor Korchnoi,2682
Zoltan Almasi,2679
Vadim Zvjaginsev,2679
Jan Timman,2677
Predrag Nikolic,2676
Sergei Tiviakov,2674
Lembit Oll,2674
Konstantin Sakaev,2673
Joel Lautier,2673
Artur Jussupow,2673
Alexander Onischuk,2671
Zurab Azmaiparashvili,2669
Loek van Wely,2669
Ulf Andersson,2666
Alex Yermolinsky,2661
Mikhail Gurevich,2659
Vladislav Tkachiev,2658
Yasser Seirawan,2657
Rustem Dautov,2656
Giorgi Giorgadze,2655
Alexander Chernin,2652
Alexei Fedorov,2650
Eduardas Rozentalis,2649
Jaan Ehlvest,2648
Sergei Shipov,2648
Curt Hansen,2647
Julio Granda Zuñiga,2647
Jonathan Speelman,2645
Sergei Movsesian,2644
Zbynek Hracek,2644
Ferdinand Hellers,2643
Utut Adianto,2643
Alexander Baburin,2643
Vladimir Malaniuk,2642
Larry Christiansen,2642
Vadim Milov,2642
Smbat Lputian,2640
Jóhann Hjartarson,2637
Boris Alterman,2637
Viacheslav Eingorn,2637
Miguel Illescas Cordoba,2637
Jeroen Piket,2636
Artashes Minasian,2635
Aleksej Aleksandrov,2635
Vladimir Tukmakov,2634
Rafael Vaganian,2634
Ian Rogers,2632
Christopher Lutz,2631
Iván Morovic Fernández,2631
Aleksander Wojtkiewicz,2630
Rustam Kasimdzhanov,2628
Emil Sutovsky,2627
Semen Dvoiris,2626
Lev Psakhis,2626
Oleg Korneev,2625
Anthony Miles,2625
Yuri Yakovich,2625
Boris Gulko,2625
Sergey Volkov,2625
Zdenko Kožul,2624
Matthias Wahls,2623
Viktor Bologan,2623
Georgy Timoshenko,2622
Gregory Kaidanov,2621
Vladimir Epishin,2621
Zurab Sturua,2620
Karen Asrian,2620
Oleg Romanishin,2619
Lajos Portisch,2619
Alexey Kuzmin,2618
Rafael Leitao,2618
Ilia Smirin,2618
Stanislav Savchenko,2615
Yury Balashov,2614
