Name,Rating
Mikhail Botvinnik,2879
Alexander Alekhine,2777
Paul Keres,2752
Miguel Najdorf,2752
Samuel Reshevsky,2741
Isaak Boleslavsky,2733
Vladimir Makogonov,2731
Vassily Smyslov,2727
Gideon St\xe5hlberg,2719
Reuben Fine,2689
Salo Flohr,2678
Alexander Kotov,2675
Herman Pilnik,2669
Alexander Konstantinopolsky,2666
Vladas Mikenas,2665
Pablo Michel,2658
Andor Lilienthal,2652
Efim Bogoljubow,2651
David Bronstein,2649
Viacheslav Ragozin,2648
Igor Bondarevsky,2647
Alexander Tolush,2638
Iosif Rudakovsky,2635
Alexey Sokolsky,2632
Gavriil Veresov,2629
Jan Foltys,2629
Al Horowitz,2626
Carlos Guimard,2620
Vitaly Chekhover,2617
Jorge Pelik\xe1n,2617
Miroslav Katetov,2617
Georgy Lisitsin,2616
Julio Bolboch\xe1n,2614
H\xe9ctor Rossetto,2611
Franti\x9aek Z\xedta,2610
Isaac Kashdan,2609
Evgeny Zagoriansky,2606
Abram Khavin,2602
Emil Richter,2593
Vasily Panov,2592
J\xe1cobo Bolboch\xe1n,2591
Carlos Maderna,2586
Vladimir Simagin,2585
Vladimir Alatortsev,2585
Ilia Kan,2584
G\xf6sta Stoltz,2579
Aleksandrs Koblencs,2565
Karel Opocensk\xfd,2565
Jaroslav \x8aajtar,2564
Peter Romanovsky,2563
Ludek Pachmann,2562
Jose Maria Cristia,2561
Yury Averbakh,2555
Moshe Czerniak,2550
Abram Poliak,2550
Weaver Adams,2549
Anatoly Ufimtsev,2544
Lev Aronin,2544
Cenek Kottnauer,2538
Friedrich S\xe4misch,2534
Karel Urbanec,2533
Grigory Ravinsky,2531
Josef Lokvenc,2530
Boris Ratner,2529
Walter Cruz,2527
A. Budo,2525
Karel Hrom\xe1dka,2524
Jos\xe9 Araiza Munoz,2523
Josef Louma,2523
Marcos Luckis,2515
Herman Steiner,2509
Jarom\xedr Flori\xe1n,2500
Carlos Houni\xe9 Fleurquin,2499
Ren\xe9 Letelier Martner,2494
German Fridstein,2493
George Shainswit,2490
Bedrich Thelen,2490
Milan Barto\x9aek,2486
Oldrich Novotny,2486
Romeo Garc\xeda Vera,2484
Francisco Benk\xf6,2481
Jir\xed Fichtl,2479
Victor Liublinsky,2477
Grigory Goldberg,2477
Mikhail Kamishov,2475
Meir Rauch,2475
Augustin Tikovsk\xfd,2475
Rodrigo Flores Alvarez,2473
Josef Dobi\xe1\x9a,2472
Karel Prucha,2471
Vladimir Saigin,2471
Mikhail Yudovich,2471
Jacob Levin,2469
Guillermo Puiggr\xf3s,2467
Virgilio Fenoglio,2465
Fedor Dus-Chotimirsky,2459
Juan Iliesco,2458
I Aramanovich,2458
Renato Sanguinetti,2454
Cayetano Rebizzo,2450
