Name,Rating
Jos\xe9 Capablanca,2841
Emanuel Lasker,2763
Efim Bogoljubow,2720
Akiba Rubinstein,2715
Richard R\xe9ti,2710
Saviely Tartakower,2707
Boris Kostic,2703
Milan Vidmar Sr,2702
Frank Marshall,2679
Alexander Alekhine,2654
Siegbert Tarrasch,2645
G\xe9za Mar\xf3czy,2644
Oscar Chajes,2642
Dawid Janowsky,2612
Jacques Mieses,2611
Gyula Breyer,2602
Rudolf Spielmann,2600
Aron Nimzowitsch,2581
Alexey Selezniev,2575
Georg Marco,2570
Walter John,2569
George Thomas,2548
Arthur H\xe5kansson,2547
Ernst Gr\xfcnfeld,2544
Allan Nilsson,2533
Paul Johner,2529
Victor Sj\xf6berg,2523
Max Euwe,2522
J\xf8rgen M\xf8ller,2520
Paul Leonhardt,2518
Max Marchand,2512
Roy Black,2507
Adolf Olland,2497
Roland Scott,2492
Gerard Kroone,2487
Friedrich S\xe4misch,2485
John Morrison,2463
Anton Olson,2461
Henri Weenink,2437
Karl Berndtsson-Kullberg,2437
Ernst Jacobsen,2434
Jan te Kolst\xe9,2415
Rudolf Loman,2415
Gerard Oskam,2408
Anders Larsson,2407
Carl Carls,2394
Willem Schelfhout,2390
Heinrich Von Hennig,2390
G van Gelder,2387
