Name,Rating
G\xe9za Mar\xf3czy,2786
Dawid Janowsky,2767
Siegbert Tarrasch,2762
Emanuel Lasker,2735
Carl Schlechter,2733
Harry Pillsbury,2729
Frank Marshall,2716
Richard Teichmann,2705
Mikhail Chigorin,2699
William Napier,2658
Henry Atkins,2654
Ossip Bernstein,2651
Jackson Showalter,2649
Jacques Mieses,2641
Georg Marco,2640
Heinrich Wolf,2623
Rudolf Swiderski,2615
Curt von Bardeleben,2611
Joseph Blackburne,2611
Paul Leonhardt,2595
Johann Berger,2591
Semyon Alapin,2589
Albert Fox,2588
Julius Perlis,2587
Amos Burn,2582
Reginald Michell,2580
Isidor Gunsberg,2575
Thomas Lawrence,2567
Hector Shoosmith,2563
Hugo S\xfcchting,2560
Augustin Neumann,2552
John Barry,2552
Louis van Vliet,2552
George Bellingham,2551
Albert Hodges,2542
Jean Taubenhaus,2541
Wilhelm Cohn,2538
Theodor von Scheve,2526
Adolf Albin,2521
Francis Lee,2517
Eugene Delmar,2516
Benjamin Leussen,2511
Walter John,2499
L\xe9o Forg\xe1cs,2497
Hermann von Gottschall,2495
Creassey Tattersall,2480
Herbert Jacobs,2478
Horatio Caro,2476
L Eisenberg,2472
Johannes Esser,2469
Arthur Mackenzie,2467
Samuel Passmore,2464
Rudolf Loman,2454
Arturo Reggio,2450
Wilfred Palmer,2447
RC. MacDonald,2447
Oscar M\xfcller,2445
Leopold L\xf6wy,2443
Milan Vidmar Sr,2425
Rosenbaum,2417
Fred Brown,2401
WT. Dickinson,2397
Arthur John Curnock,2396
William Gunston,2396
WP. Mc Bean,2381
ED. Fawcett,2381
CH. Chepmell,2341
C. Moreau,2324
James Mortimer,2312
