Player Name,Rating
Anatoly Karpov,2816
Viktor Korchnoi,2798
Garry Kasparov,2758
Lajos Portisch,2743
Jan Timman,2738
Alexander Beliavsky,2733
Boris Spassky,2724
Lev Polugaevsky,2722
Robert Hübner,2718
Ulf Andersson,2714
Mikhail Tal,2712
Bent Larsen,2710
Sergey Dolmatov,2703
Yury Balashov,2703
Tigran Petrosian,2703
Vlastimil Hort,2700
Oleg Romanishin,2699
Artur Jussupow,2698
Ljubomir Ljubojevic,2694
Zoltán Ribli,2694
Vitaly Tseshkovsky,2687
Florin Gheorghiu,2687
Rafael Vaganian,2683
Vassily Smyslov,2682
Evgeny Vasiukov,2677
Gennadi Sosonko,2676
Lubomir Kavalek,2675
Viktor Kupreichik,2675
Gyula Sax,2673
Evgeny Sveshnikov,2671
Anthony Miles,2671
Yasser Seirawan,2664
Alexander Chernin,2664
Sergey Makarichev,2663
Efim Geller,2662
Vereslav Didishko,2661
Gennady Kuzmin,2658
Arshak Petrosian,2656
Walter Browne,2656
James Tarjan,2656
Nukhim Rashkovsky,2653
Jan Smejkal,2653
Larry Christiansen,2652
John Nunn,2651
Konstantin Lerner,2650
Eduard Gufeld,2647
Tamaz Georgadze,2646
David Bronstein,2638
Alexander Panchenko,2637
Adrian Mikhalchishin,2637
Borislav Ivkov,2636
Lev Psakhis,2634
Viacheslav Eingorn,2632
Svetozar Gligoric,2631
Bojan Kurajica,2630
András Adorján,2629
Lev Alburt,2628
Jonathan Speelman,2628
Yury Razuvaev,2627
Vladimir Bagirov,2626
Vladimir Liberzon,2626
Miguel Quinteros,2625
Iosif Dorfman,2624
Lubomír Ftácnik,2622
Roman Dzindzichashvili,2620
Michael Stean,2617
Miguel Najdorf,2614
Eugenio Torre,2612
Wolfgang Uhlmann,2612
Leonid Shamkovich,2612
Yehuda Gruenfeld,2611
Georgy Tringov,2610
Wolfgang Unzicker,2609
István Csom,2609
Murray Chandler,2609
Fridrik Olafsson,2608
Vladimir Tukmakov,2608
Anatoly Lein,2607
Milan Bjelajac,2605
Iván Faragó,2604
Mark Taimanov,2603
Robert Byrne,2603
Elizbar Ubilava,2602
Oscar Panno,2601
Hans Ree,2599
Božidar Ivanovic,2598
Alexander Kochiev,2597
Nathan Birnboim,2596
József Pintér,2595
Aleksander Veingold,2594
Rainer Knaak,2593
Ivan Nemet,2592
Bruno Parma,2592
Andrey Kharitonov,2592
Petar Popovic,2591
Dragoljub Velimirovic,2590
Helmut Pfleger,2589
Boris Shpilker,2588
Alexander Ivanov,2588
Eduard Mnatsakanian,2586
