Name,Rating
Mikhail Botvinnik,2837
Paul Keres,2784
Miguel Najdorf,2783
Isaak Boleslavsky,2740
Max Euwe,2738
Vassily Smyslov,2730
Gideon St\xe5hlberg,2727
David Bronstein,2719
Samuel Reshevsky,2713
Saviely Tartakower,2700
Alexander Kotov,2697
Folke Ekstr\xf6m,2692
Petar Trifunovic,2689
L\xe1szl\xf3 Szab\xf3,2681
Viacheslav Ragozin,2681
Svetozar Gligoric,2681
Salo Flohr,2676
Erich Eliskases,2673
Alexander Tolush,2656
Andor Lilienthal,2653
Jan Foltys,2641
Igor Bondarevsky,2640
G\xf6sta Stoltz,2638
Erik Lundin,2634
Vladimir Simagin,2633
Georgy Lisitsin,2633
Alexander Konstantinopolsky,2631
Reuben Fine,2627
Herman Pilnik,2627
Julio Bolboch\xe1n,2625
Isaac Kashdan,2620
Vladimir Makogonov,2619
Arnold Denker,2619
Vasily Panov,2616
Tigran Petrosian,2613
Pablo Michel,2613
Daniel Yanofsky,2611
Al Horowitz,2608
Ludwig R\xf6dl,2606
Genrikh Kasparian,2605
Carlos Guimard,2603
Eero B\xf6\xf6k,2600
Vladimir Alatortsev,2599
Conel Alexander,2596
Jacob Levin,2596
Vasja Pirc,2596
Grigory Levenfish,2590
Mark Taimanov,2587
H\xe9ctor Rossetto,2586
Robert Combe,2584
Peter Romanovsky,2583
Alexey Sokolsky,2581
J\xe1cobo Bolboch\xe1n,2581
Jorge Pelik\xe1n,2580
Evgeny Zagoriansky,2580
Grigory Ravinsky,2578
Ossip Bernstein,2576
Cenek Kottnauer,2573
Vasilje Tomovic,2572
Anatoly Ufimtsev,2570
Gavriil Veresov,2568
Vitaly Chekhover,2567
Herman Steiner,2567
Mariano Castillo Larenas,2566
Ilia Kan,2566
Alb\xe9ric O\'Kelly de Galway,2565
Milan Jr Vidmar,2564
Yury Averbakh,2563
Carlos Skalicka,2562
Miguel Crues Albareda,2561
Vladas Mikenas,2561
Lev Aronin,2561
Ludek Pachmann,2560
Mikhail Yudovich,2557
Moshe Czerniak,2555
Milan Vidmar Sr,2554
Carl Ahues,2554
Anthony Santasiere,2553
Carlos Maderna,2549
Stojan Puc,2546
Antonio Medina Garc\xeda,2546
Marcos Luckis,2540
Abram Poliak,2538
Herbert Heinicke,2537
Franti\x9aek Z\xedta,2536
Sava Vukovic,2536
Harry Golombek,2533
Gerald Abrahams,2533
Gudbjartur Gudmundsson,2533
Jose Maria Cristia,2533
Ren\xe9 Letelier Martner,2533
Boris Goldenov,2532
Nicolaas Cortlever,2531
Luis Marini,2530
Mihajlo Markovic,2530
Imre K\xf6nig,2526
Oleg Neikirkh,2524
George Thomas,2523
Jaroslav \x8aajtar,2519
Raul Renter,2519
