Name,Rating
Johannes Zukertort,2744
Louis Paulsen,2688
Szymon Winawer,2685
Joseph Blackburne,2671
George Mackenzie,2643
William Potter,2615
James Mason,2607
Samuel Rosenthal,2578
Berthold Englisch,2571
Henry Bird,2564
William Wayte,2540
Philipp Meitner,2538
Adolf Schwarz,2524
Albert Clerc,2505
Emil Schallopp,2498
Edward Alberoni,2495
John Owen,2486
James Minchin,2472
Karl Leffmann,2459
Hans von Minckwitz,2448
Alexander Fritz,2436
Wilfried Paulsen,2432
John Coker,2429
Carl Wemmers,2410
August Franke,2403
Johannes Metger,2401
Ernst Flechsig,2393
H Gifford,2379
Karl Pitschel,2370
Charles Ranken,2354
Adolf Stern,2334
Arthur Skipworth,2333
Eduard Hammacher,2284
