Name,Rating
Mikhail Botvinnik,2811
Alexander Alekhine,2806
Paul Keres,2766
Miguel Najdorf,2739
Vassily Smyslov,2734
Vladimir Makogonov,2732
Gideon St\xe5hlberg,2730
Samuel Reshevsky,2710
Paul Schmidt,2688
Isaak Boleslavsky,2683
Efim Bogoljubow,2674
Andor Lilienthal,2662
Al Horowitz,2659
Ilia Kan,2653
Klaus Junge,2652
Alexander Tolush,2650
Miroslav Katetov,2648
Jan Foltys,2645
Alexander Kotov,2644
Kurt Richter,2643
Franti\x9aek Z\xedta,2641
Herman Pilnik,2635
Salo Flohr,2624
Pablo Michel,2624
Alexander Konstantinopolsky,2620
Vladas Mikenas,2612
Isaac Kashdan,2610
Vasily Panov,2608
Arnoldus van den Hoek,2603
Gavriil Veresov,2601
G\xf6sta Stoltz,2598
Georgy Lisitsin,2598
Alexey Sokolsky,2597
Vladimirs Petrovs,2594
Jorge Pelik\xe1n,2591
Emil Richter,2591
H\xe9ctor Rossetto,2585
Viacheslav Ragozin,2584
Gedeon Barcza,2581
Hans M\xfcller,2575
J\xe1cobo Bolboch\xe1n,2574
Julio Bolboch\xe1n,2574
Karel Hrom\xe1dka,2573
Evgeny Zagoriansky,2573
Carlos Guimard,2569
Jaroslav \x8aajtar,2569
Ludwig Rellstab Sr,2568
Abram Khavin,2559
Karel Opocensk\xfd,2558
David Bronstein,2556
Vladimir Alatortsev,2556
Cenek Kottnauer,2556
Josef Lokvenc,2548
Karel Urbanec,2543
Ludek Pachmann,2541
Friedrich S\xe4misch,2541
Josef Louma,2540
Grigory Ravinsky,2539
Josef Rejf\xedr,2539
Moshe Czerniak,2532
Carlos Maderna,2531
Georg Kieninger,2526
Bedrich Thelen,2518
Mario Napolitano,2512
Marcos Luckis,2507
Eduard Hahn,2507
Ivan Roh\xe1cek,2506
Bj\xf8rn Nielsen,2504
Carl Carls,2499
Nicolaas Cortlever,2494
Rodrigo Flores Alvarez,2487
Milan Barto\x9aek,2486
Oldrich Novotny,2486
Augustin Tikovsk\xfd,2481
Jir\xed Fichtl,2478
Julio Lynch,2478
Renato Sanguinetti,2478
Braslav Rabar,2476
Karel Prucha,2475
Rudolf1 Keller,2474
I Aramanovich,2474
Mikhail Yudovich,2471
Jarom\xedr Flori\xe1n,2469
Carlos Espina,2468
Friedrich N\xfcrnberg,2463
Enrique Reed Valenzuela,2459
Romeo Garc\xeda Vera,2459
Paulo Duarte,2458
Josef Dobi\xe1\x9a,2457
Juan Iliesco,2455
Guillermo Puiggr\xf3s,2454
Amos Pokorn\xfd,2446
Abram Zamikhovsky,2443
Franti\x9aek Prokop,2443
Virgilio Fenoglio,2438
Jir\xed Podgorn\xfd,2432
Cayetano Rebizzo,2422
L. Garcia Balado,2422
Vlastimil Stulik,2422
Fedor Dus-Chotimirsky,2422
