Name,Rating
Wilhelm Steinitz,2754
Isidor Gunsberg,2736
Joseph Blackburne,2731
George Mackenzie,2688
Curt von Bardeleben,2679
Miksa Weiss,2678
Amos Burn,2658
Berthold Englisch,2638
Emil Schallopp,2637
Johann Berger,2629
James Mason,2622
Fritz Riemann,2619
Siegbert Tarrasch,2613
Jacques Mieses,2601
Louis Paulsen,2596
Eugene Delmar,2593
Emanuel Schiffers,2582
Semyon Alapin,2569
Samuel Lipsch\xfctz,2569
Horatio Caro,2567
Jean Taubenhaus,2564
Hyde,2562
Paul Seuffert,2553
Hartshorne,2552
Hermann von Gottschall,2550
Henry Bird,2549
Celso Golmayo Zupide,2549
John Ryan,2546
Josef Noa,2540
J Moore Hanham,2534
Gustave Simonson,2531
Theodor von Scheve,2525
William Pollock,2522
Max Harmonist,2515
Johannes Metger,2511
Daniel Mills,2501
John Owen,2495
Antony Guest,2494
S Alexi,2486
Alexander Fritz,2475
Clapp,2475
Henry Schieffelin,2474
George MacDonnell,2473
Max Judd,2471
Edmund Thorold,2469
Hans von Minckwitz,2464
Wilfried Paulsen,2463
Arnold Schottl\xe4nder,2462
Francis Lee,2459
D\'Oench,2455
David Baird,2453
August Vorrath,2447
Carl Ahlhausen,2447
Charles Locock,2445
Albert Hodges,2442
Bernhard H\xfclsen,2437
J Porterfield Rynd,2426
Andr\xe9s V\xe1squez,2410
James Mortimer,2410
Albert von Rothschild,2397
Vicente Carvajal,2392
Oskar Cordel,2382
John Hall,2380
Alfred Rumboll,2363
Spiegle,2330
Leopold Landau,2328
Albert Heyde,2316
Wilfred Palmer,2311
John Chambers,2299
