Name,Rating
G\xe9za Mar\xf3czy,2819
Siegbert Tarrasch,2795
Carl Schlechter,2756
Frank Marshall,2737
Dawid Janowsky,2730
Richard Teichmann,2716
Emanuel Lasker,2700
Harry Pillsbury,2698
Georg Marco,2673
Ossip Bernstein,2662
William Napier,2662
Heinrich Wolf,2655
Oldrich Duras,2646
Amos Burn,2642
Akiba Rubinstein,2638
Jacques Mieses,2634
Mikhail Chigorin,2632
Rudolf Swiderski,2625
Johann Berger,2624
Curt von Bardeleben,2624
Semyon Alapin,2619
Joseph Blackburne,2619
L\xe9o Forg\xe1cs,2618
Paul Leonhardt,2618
Julius Perlis,2592
Isidor Gunsberg,2586
Wilhelm Cohn,2582
Hugo S\xfcchting,2582
Georg Salwe,2577
Albert Fox,2571
Rudolf Spielmann,2568
Walter John,2562
Theodor von Scheve,2557
Hans Fahrni,2553
Louis van Vliet,2553
Hector Shoosmith,2553
Benjamin Leussen,2542
Eugene Znosko-Borovsky,2533
Erich Cohn,2533
Adolf Albin,2522
Horatio Caro,2520
Francis Lee,2519
Hermann von Gottschall,2515
Jean Taubenhaus,2514
Milan Vidmar Sr,2511
Arturo Reggio,2509
Ignacy Kopa,2504
Leopold L\xf6wy,2496
Creassey Tattersall,2495
Dirk Bleijkmans,2483
E Heilmann,2482
Rudolf Loman,2478
Arthur Mackenzie,2472
Ehrhardt Post,2471
Georg Schories,2470
Johannes Esser,2464
Jan te Kolst\xe9,2460
Oscar M\xfcller,2455
Dawid Przepi\xf3rka,2444
Aron Nimzowitsch,2441
Fred Brown,2418
WT. Dickinson,2417
Arthur John Curnock,2414
William Gunston,2414
ED. Fawcett,2403
WP. Mc Bean,2403
Wilhelm Schwann,2387
Gerard Oskam,2386
Cornelius Trimborn,2370
James Mortimer,2341
John Baird,2333
Janos Gajdos,2316
\xc5ke Petterson,2271
Fritz Englund,2249
