Name,Rating
Magnus Carlsen,2872
Fabiano Caruana,2819
Liren Ding,2812
Anish Giri,2779
Maxime Vachier-Lagrave,2775
Ian Nepomniachtchi,2775
Alexander Grischuk,2766
Shakhriyar Mamedyarov,2765
Viswanathan Anand,2764
Wesley So,2763
Vladislav Artemiev,2761
Leinier Dominguez Perez,2760
Teimour Radjabov,2759
Levon Aronian,2756
Hikaru Nakamura,2754
Vladimir Kramnik,2753
Sergey Karjakin,2748
Veselin Topalov,2740
Yi Wei,2737
Peter Svidler,2737
Radoslaw Wojtaszek,2737
Yangyi Yu,2736
Richard Rapport,2735
Pentala Harikrishna,2734
David Navara,2734
Jan-Krzysztof Duda,2729
Dmitry Andreikin,2727
Nikita Vitiugov,2727
Hao Wang,2725
Xiangzhi Bu,2722
Quang Liem Le,2713
Sam Shankland,2713
Dmitry Jakovenko,2711
Bassem Amin,2707
Santosh Gujrathi Vidit,2703
Evgeny Tomashevsky,2702
Maxim Matlakov,2701
Daniil Dubov,2700
David W L Howell,2697
Yue Wang,2694
Ernesto Inarkiev,2693
Gawain C B Jones,2692
Matthew D Sadler,2692
Jeffery Xiong,2691
Chao b Li,2691
Nils Grandelius,2691
Yuriy Kryvoruchko,2691
Michael Adams,2690
Luke J McShane,2688
Anton Korobov,2687
Zoltan Almasi,2687
Francisco Vallejo Pons,2687
Igors Rausis,2686
Jorge Cori,2686
Alireza Firouzja,2685
Maxim Rodshtein,2685
Vassily Ivanchuk,2684
Markus Ragger,2684
Ferenc Berkes,2681
Vladimir Fedoseev,2681
Ivan Saric,2681
Arkadij Naiditsch,2681
Gabriel Sargissian,2681
David Anton Guijarro,2678
Tamir Nabaty,2678
Evgeniy Najer,2678
Boris Gelfand,2676
Krishnan Sasikiran,2675
Alexander Areshchenko,2675
Ruslan Ponomariov,2675
Peter Leko,2674
Gata Kamsky,2673
Liviu-Dieter Nisipeanu,2672
A.R. Saleh Salem,2672
Yuriy Kuzubov,2671
Etienne Bacrot,2671
Hua Ni,2668
Samuel Sevian,2667
Sanan Sjugirov,2667
Dariusz Swiercz,2666
Ivan Cheparinov,2666
B. Adhiban,2665
Anton Demchenko,2665
Vladimir Malakhov,2665
Lazaro Bruzon Batista,2661
Grigoriy Oparin,2660
Alexander Morozevich,2659
Yifan Hou,2659
Viktor Laznicka,2658
Hrant Melkumyan,2658
Alexei Shirov,2658
Illya Nyzhnyk,2657
Rustam Kasimdzhanov,2657
Parham Maghsoodloo,2656
Kacper Piorun,2656
Aleksey Dreev,2655
Pavel Eljanov,2655
Igor Kovalenko,2654
Benjamin Gledura,2654
Gadir Guseinov,2654
