Player Name,Rating
Anatoly Karpov,2827
Garry Kasparov,2817
Rafael Vaganian,2754
Alexander Beliavsky,2747
Jan Timman,2736
Lajos Portisch,2732
Viktor Korchnoi,2729
Georgy Agzamov,2728
Lev Polugaevsky,2728
Zoltán Ribli,2725
Ulf Andersson,2718
Ljubomir Ljubojevic,2717
Boris Spassky,2714
Andrey Sokolov,2708
Oleg Romanishin,2705
Robert Hübner,2704
Mikhail Tal,2701
Viacheslav Eingorn,2699
Predrag Nikolic,2698
Lev Psakhis,2697
John Nunn,2697
Vladimir Tukmakov,2696
Smbat Lputian,2696
Artur Jussupow,2695
Vassily Smyslov,2693
Victor Gavrikov,2692
Anthony Miles,2691
Yury Razuvaev,2690
Konstantin Lerner,2689
Lubomir Kavalek,2678
Vlastimil Hort,2678
Yasser Seirawan,2677
Evgeny Sveshnikov,2675
András Adorján,2674
Sergey Dolmatov,2674
Iosif Dorfman,2671
Gennady Zaichik,2668
Lubomír Ftácnik,2666
Efim Geller,2663
Valery Chekhov,2662
Yury Balashov,2661
Arshak Petrosian,2659
Larry Christiansen,2659
Boris Gulko,2658
Gennadi Sosonko,2657
Jonathan Mestel,2656
Jan Smejkal,2655
Alexander Chernin,2654
Gyula Sax,2652
Nigel Short,2651
Elizbar Ubilava,2650
Viktor Kupreichik,2650
Nick deFirmian,2649
Murray Chandler,2649
Eugenio Torre,2649
Adrian Mikhalchishin,2648
Anatoli Vaisser,2646
Roman Dzindzichashvili,2644
Leonid Yudasin,2642
Mikhail Gurevich,2642
Jonathan Speelman,2641
Petar Popovic,2641
Mihai Suba,2640
Florin Gheorghiu,2639
Walter Browne,2639
Sergey Makarichev,2638
Vereslav Didishko,2635
Jaan Ehlvest,2635
Rainer Knaak,2635
Lars Karlsson,2634
Igor Novikov,2634
Evgeny Vasiukov,2632
James Tarjan,2632
Vitaly Tseshkovsky,2631
Vladimir Malaniuk,2631
Evgeny Vladimirov,2631
Andrey Kharitonov,2628
Slavoljub Marjanovic,2628
Gennady Kuzmin,2627
Alexey Vyzmanavin,2624
Tom Wedberg,2624
John van der Wiel,2623
József Pintér,2621
Peter Korzubov,2620
Karel Mokrý,2620
Aivars Gipslis,2619
Boško Abramovic,2619
Maia Chiburdanidze,2619
Helgi Olafsson,2619
Yury Anikaev,2618
Nathan Zilberman,2618
Tamaz Georgadze,2618
Alex Yermolinsky,2617
Bojan Kurajica,2617
Simen Agdestein,2616
Alexander Cherepkov,2616
Bent Larsen,2616
Laszlo Hazai,2615
Lothar Vogt,2615
Michael Stean,2615
