Name,Rating
Max Euwe,2753
Mikhail Botvinnik,2748
Alexander Alekhine,2745
Salo Flohr,2744
Jos\xe9 Capablanca,2742
Samuel Reshevsky,2727
Reuben Fine,2693
Efim Bogoljubow,2682
Andor Lilienthal,2673
Paul Keres,2662
Emanuel Lasker,2661
Saviely Tartakower,2655
Miguel Najdorf,2653
George Treysman,2643
Arthur Dake,2643
Isaac Kashdan,2642
Lajos Steiner,2641
Erich Eliskases,2627
Peter Romanovsky,2627
Gideon St\xe5hlberg,2626
L\xe1szl\xf3 Szab\xf3,2625
Ilia Kan,2620
Viacheslav Ragozin,2617
Albert Simonson,2617
Grigory Levenfish,2616
Kurt Richter,2611
George Koltanowski,2610
G\xe9za Mar\xf3czy,2607
Karel Opocensk\xfd,2607
Vasja Pirc,2606
Rudolf Spielmann,2605
Abraham Kupchik,2603
Carl Ahues,2602
Jan Foltys,2600
Nikolay Riumin,2599
Ernst Gr\xfcnfeld,2594
Josek Kolski,2592
Eero B\xf6\xf6k,2590
Wilhelm Ernst,2590
Paulin Frydman,2588
Georgy Lisitsin,2586
Ludwig Engels,2585
Ossip Bernstein,2583
Vsevolod Rauzer,2582
Vladimir Alatortsev,2581
Ilya Rabinovich,2579
Pablo Michel,2571
Herbert Heinicke,2571
G\xf6sta Stoltz,2570
Milan Vidmar Sr,2565
Fedor Bohatirchuk,2565
Jorge Pelik\xe1n,2564
Isa\xedas Pleci,2563
Erik Lundin,2562
Albert Becker,2562
Aaron Schwartzman,2561
Friedrich S\xe4misch,2561
Fricis Ap\x9aenieks,2557
Roberto Grau,2556
Korn\xe9l Havasi,2553
Petar Trifunovic,2549
Ern\xf6 Gereben,2549
Mikhail Yudovich,2548
Alexander Konstantinopolsky,2547
Ludwig Rellstab Sr,2547
Erik Sr Andersen,2544
Karl Gilg,2543
Vitaly Chekhover,2541
Ludwig R\xf6dl,2540
Vladimirs Petrovs,2536
Alexander Kevitz,2535
Arnold Denker,2534
Samuel Factor,2531
Al Horowitz,2531
Johannes van den Bosch,2528
J\xe1cobo Bolboch\xe1n,2525
Sergey Belavenets,2524
Victor Goglidze,2522
Karl Helling,2521
Hans Johner,2521
Emil Zinner,2520
Hans Kmoch,2520
Josef Rejf\xedr,2518
Frank Marshall,2518
Luis Piazzini,2518
Vladimir Makogonov,2518
Karel Treybal,2516
Endre Steiner,2514
Luis Argentino Palau,2513
Eduard Glass,2510
Carlos Guimard,2509
William Winter,2508
Salo Landau,2508
Hans M\xfcller,2506
Juan Vinuesa,2505
Gavriil Veresov,2500
George Thomas,2499
Yosef Porat,2498
Guyla Kluger,2497
Baldur H\xf6nlinger,2495
