Player Name,Rating
Samuel Reshevsky,2780
Mikhail Botvinnik,2778
Vassily Smyslov,2763
Miguel Najdorf,2754
Efim Geller,2733
Gideon Stĺhlberg,2729
David Bronstein,2729
Isaak Boleslavsky,2723
Tigran Petrosian,2721
László Szabó,2713
Paul Keres,2712
Alexander Kotov,2710
Svetozar Gligoric,2709
Mark Taimanov,2709
Max Euwe,2706
Alexander Tolush,2694
Julio Bolbochán,2675
Wolfgang Unzicker,2668
Oleg Moiseev,2660
Lev Aronin,2656
Erich Eliskases,2656
Yury Averbakh,2655
Andrija Fuderer,2653
Viktor Korchnoi,2648
Petar Trifunovic,2648
Herman Pilnik,2642
Ludek Pachmann,2640
Gedeon Barcza,2637
Larry Evans,2637
Nicolas Rossolimo,2636
Albéric O'Kelly de Galway,2636
Salo Flohr,2632
Vladimir Simagin,2629
Robert Byrne,2629
Boris Spassky,2625
Héctor Rossetto,2623
Braslav Rabar,2622
Borislav Milic,2622
Vasja Pirc,2621
Alexander Chistiakov,2617
Miguel Cuéllar Gacharná,2617
Ratmir Kholmov,2614
Isaak Lipnitsky,2613
Miroslav Filip,2612
Vladimir Zagorovsky,2612
Oscar Panno,2609
Aleksandar Matanovic,2609
Cenek Kottnauer,2606
Lothar Schmid,2605
Reuben Fine,2604
Erik Lundin,2603
Aleksandar Nedeljkovic,2602
Alexey Suetin,2597
Moshe Czerniak,2593
Pal Benko,2590
József Szily,2589
Zdravko Milev,2589
Mijo Udovcic,2587
Nikolay Kopilov,2587
Georgy Ilivitsky,2586
Eero Böök,2582
Juan Carlos Gonzalez,2582
Srecko Nedeljkovic,2581
Ilia Kan,2580
Vladimir Antoshin,2580
Dragoljub Janoševic,2578
Mikhail Bonch-Osmolovsky,2576
Yacov Estrin,2575
Igor Bondarevsky,2574
Andor Lilienthal,2573
Vladimir Alatortsev,2567
Borislav Ivkov,2565
Semen Furman,2565
Ernö Gereben,2564
Daniel Yanofsky,2562
Nikola Karaklajic,2562
Rashid Nezhmetdinov,2560
Carlos Guimard,2558
Mikhail Yudovich,2558
Victor Ciocaltea,2558
Boris Baranov,2555
Johannes Donner,2554
Alexander Konstantinopolsky,2553
Rudolf Teschner,2550
Jaroslav Šajtar,2548
Stefan Szabo,2548
Rodrigo Flores Alvarez,2548
René Letelier Martner,2547
Bogdan Sliwa,2547
Al Horowitz,2545
Ludwig Engels,2543
Vincenzo Castaldi,2542
Arthur Bisguier,2540
Jácobo Bolbochán,2540
Aleksander Nikitin,2540
Gösta Stoltz,2540
Gerhard Pfeiffer,2539
Božidar Djuraševic,2538
Pablo Michel,2538
Vasily Panov,2537
