Name,Rating
Emanuel Lasker,2835
Harry Pillsbury,2810
G\xe9za Mar\xf3czy,2767
Carl Schlechter,2756
Dawid Janowsky,2726
Mikhail Chigorin,2720
Amos Burn,2708
Samuel Lipsch\xfctz,2683
Semyon Alapin,2676
Siegbert Tarrasch,2671
Jackson Showalter,2657
Georg Marco,2645
Jacques Mieses,2642
Theodor von Scheve,2642
George Bellingham,2637
Richard Teichmann,2633
Joseph Blackburne,2620
Heinrich Wolf,2617
Wilhelm Cohn,2609
Isidor Gunsberg,2602
Frank Marshall,2596
Johann Berger,2588
Louis van Vliet,2577
Adolf Albin,2574
James Mason,2571
William Napier,2570
Hermann von Gottschall,2554
Emanuel Schiffers,2550
Eugene Delmar,2546
Albert Hodges,2545
Julius Perlis,2533
Ignatz von Popiel,2526
Mikl\xf3s Br\xf3dy,2525
Clarence Howell,2523
Edward Hymes,2518
Adolf Schwarz,2518
Arturo Reggio,2513
Szymon Winawer,2509
William Ward,2505
Alexander Halprin,2504
Francis Lee,2502
David Baird,2498
Curt von Bardeleben,2457
Moritz Billecard,2444
Leon Rosen,2443
Thomas Physick,2422
Max Hamlisch,2419
Edward Jones,2400
Franz Jacob,2398
James Mortimer,2389
M Sterling,2388
Louis Charles Karpinski,2385
M Didier,2333
