Player Name,Rating
Garry Kasparov,2884
Viswanathan Anand,2820
Vladimir Kramnik,2805
Alexei Shirov,2768
Vassily Ivanchuk,2747
Michael Adams,2747
Alexander Morozevich,2740
Boris Gelfand,2738
Peter Leko,2736
Peter Svidler,2731
Evgeny Bareev,2727
Veselin Topalov,2726
Anatoly Karpov,2718
Nigel Short,2717
Predrag Nikolic,2702
Sergei Rublevsky,2695
Michal Krasenkow,2694
Kiril Georgiev,2692
Alexey Dreev,2689
Alexander Onischuk,2688
Vladimir Akopian,2688
Vadim Zvjaginsev,2685
Mikhail Gurevich,2684
Konstantin Sakaev,2683
Alexander Beliavsky,2682
Zoltan Almasi,2682
Loek van Wely,2680
Zurab Azmaiparashvili,2680
Alexander Khalifman,2679
Judit Polgar,2679
Jan Timman,2679
Viktor Korchnoi,2678
Yasser Seirawan,2677
Ivan Sokolov,2676
Joel Lautier,2675
Matthew Sadler,2671
Vadim Milov,2669
Valery Salov,2669
Alexei Fedorov,2663
Sergei Movsesian,2661
Vladislav Tkachiev,2660
Artur Jussupow,2660
Alexander Chernin,2657
Jeroen Piket,2657
Sergei Tiviakov,2654
Igor Khenkin,2653
Ilia Smirin,2653
Smbat Lputian,2648
Sergei Shipov,2646
Vladimir Epishin,2645
Nick deFirmian,2644
Ruslan Ponomariov,2642
Curt Hansen,2641
Rafael Vaganian,2641
Zbynek Hracek,2640
Giorgi Giorgadze,2637
Rustem Dautov,2636
Rustam Kasimdzhanov,2635
Alex Yermolinsky,2635
Jóhann Hjartarson,2634
Jonathan Speelman,2634
Jaan Ehlvest,2634
Alexander Goldin,2633
Sergey Volkov,2633
Aleksej Aleksandrov,2632
Miguel Illescas Cordoba,2632
Larry Christiansen,2632
Andrei Kharlov,2631
Ulf Andersson,2631
Vladimir Malaniuk,2630
Viktor Bologan,2630
Artashes Minasian,2628
Oleg Korneev,2628
Valerij Filippov,2626
Zhang Zhong,2626
Alexander Baburin,2625
Rafael Leitao,2625
Eduardas Rozentalis,2624
Boris Avrukh,2624
Pavel Kotsur,2623
Joel Benjamin,2622
Emil Sutovsky,2621
Lev Psakhis,2620
Julian Hodgson,2620
Boris Gulko,2620
Sergey Dolmatov,2618
Anthony Miles,2617
Aleksander Wojtkiewicz,2616
Vladimir Malakhov,2615
Iván Morovic Fernández,2615
Julio Granda Zuñiga,2614
Mladen Palac,2614
Zdenko Kožul,2613
Orest Gritsak,2612
Etienne Bacrot,2611
John van der Wiel,2611
Alexander Volzhin,2610
Georgy Timoshenko,2610
Suat Atalik,2610
Zurab Sturua,2608
