Name,Rating
Alexander Alekhine,2799
Max Euwe,2745
Salo Flohr,2739
Efim Bogoljubow,2721
Isaac Kashdan,2715
Andor Lilienthal,2709
Mikhail Botvinnik,2682
Samuel Reshevsky,2670
Mir Sultan Khan,2668
Arnold Denker,2658
Vasja Pirc,2657
Ossip Bernstein,2646
Rudolf Spielmann,2645
G\xe9za Mar\xf3czy,2639
Esteban Canal,2639
Gideon St\xe5hlberg,2638
Aron Nimzowitsch,2632
Emanuel Lasker,2630
Saviely Tartakower,2623
Milan Vidmar Sr,2622
Paulin Frydman,2617
G\xf6sta Stoltz,2616
Ernst Gr\xfcnfeld,2614
Erich Eliskases,2613
Kurt Richter,2606
Reuben Fine,2605
Vladas Mikenas,2604
Lajos Steiner,2604
Friedrich S\xe4misch,2588
Albert Becker,2583
Frank Marshall,2583
Ludwig R\xf6dl,2579
Karl Helling,2575
Arthur Dake,2574
Emil Zinner,2568
Berthold Koch,2568
Carl Ahues,2567
Herbert Heinicke,2566
Ramon Rey Ardid,2564
Jan Foltys,2563
Baldur H\xf6nlinger,2560
Conel Alexander,2557
Herman Steiner,2555
Josef Rejf\xedr,2555
Karl Gilg,2554
George Koltanowski,2554
Gerhard Weissgerber,2553
Vladimirs Petrovs,2551
Georg Kieninger,2551
Karel Treybal,2546
Endre Steiner,2546
Ludwig Rellstab Sr,2545
Carl Carls,2544
Erik Sr Andersen,2544
Hans Johner,2541
Louis Betbeder Matibet,2540
P\xe1l R\xe9thy,2537
Erik Lundin,2531
Abraham Baratz,2527
Karel Opocensk\xfd,2526
Eduard Glass,2524
Johannes van den Bosch,2523
Walter Schwinner,2522
William Fairhurst,2522
R Max Bl\xfcmich,2518
Paul Robitsek,2517
Karl Berndtsson-Kullberg,2513
Vera Menchik,2513
Enrique Reinhardt,2512
Jacques Mieses,2511
Hans M\xfcller,2509
Jakob Seitz,2507
Korn\xe9l Havasi,2506
Amos Pokorn\xfd,2504
George Thomas,2503
Mario Monticelli,2502
Luis Piazzini,2502
Fricis Ap\x9aenieks,2498
Kazimierz Makarczyk,2497
Lajos Asztalos,2496
Paul Johner,2495
Paul Vaitonis,2493
Max Walter,2491
K\xe1roly Sterk,2484
Rudolf Pitschak,2484
S\xe1ndor Boros,2483
Edward Jackson,2482
Wilfried Lange,2482
Kurt Krause,2482
Reginald Michell,2477
Ludwig Engels,2476
Willi Schlage,2475
Manuel Golmayo de la Torriente,2471
Heinrich Von Hennig,2471
Al Horowitz,2471
Victor Soultanb\xe9ieff,2470
Theodore Tylor,2466
Stefano Rosselli del Turco,2466
William Winter,2465
Jen\xf6 Sz\xe9kely,2465
