Player Name,Rating
Garry Kasparov,2881
Anatoly Karpov,2814
Vassily Ivanchuk,2788
Viswanathan Anand,2778
Vladimir Kramnik,2756
Valery Salov,2751
Boris Gelfand,2745
Alexei Shirov,2737
Nigel Short,2734
Evgeny Bareev,2734
Alexander Graf,2716
Gata Kamsky,2712
Alexander Khalifman,2710
Artur Jussupow,2709
Jaan Ehlvest,2708
Vladimir Epishin,2707
Michael Adams,2700
Kiril Georgiev,2697
Alexander Beliavsky,2695
Ivan Sokolov,2692
Predrag Nikolic,2692
Alexander Chernin,2692
Mikhail Gurevich,2688
Sergey Dolmatov,2687
Jan Timman,2686
Judit Polgar,2684
Jonathan Speelman,2683
Alexey Vyzmanavin,2683
Viktor Korchnoi,2681
Zurab Azmaiparashvili,2679
Vladimir Akopian,2679
Rafael Vaganian,2678
Oleg Romanishin,2678
Lev Polugaevsky,2676
Leonid Yudasin,2675
Simen Agdestein,2673
Miguel Illescas Cordoba,2672
Ulf Andersson,2671
Lev Psakhis,2670
Curt Hansen,2669
Robert Hübner,2667
Veselin Topalov,2665
Boris Gulko,2664
Lembit Oll,2663
Iván Morovic Fernández,2662
Sergei Tiviakov,2660
Eric Lobron,2659
Artashes Minasian,2658
Jóhann Hjartarson,2657
Smbat Lputian,2657
Vidmantas Malisauskas,2657
Joel Lautier,2656
Ilia Smirin,2656
Grigory Serper,2656
Zoltán Ribli,2655
John Nunn,2654
Semen Dvoiris,2654
Michal Krasenkow,2653
Boris Alterman,2652
Alexey Dreev,2651
Edvins Kengis,2651
Zurab Sturua,2651
Gregory Kaidanov,2649
Eduardas Rozentalis,2649
Evgeny Vladimirov,2649
Evgeny Sveshnikov,2648
Ljubomir Ljubojevic,2646
Anthony Miles,2646
Yasser Seirawan,2645
Lin Weiguo,2644
Artur Frolov,2644
Sergey Gorelov,2643
Alexander Shabalov,2641
Iosif Dorfman,2641
Jeroen Piket,2639
Vladimir Malaniuk,2639
Vladimir Tukmakov,2639
Ashot Anastasian,2639
Lajos Portisch,2638
Rustem Dautov,2637
Alex Yermolinsky,2637
Ferdinand Hellers,2637
Julian Hodgson,2636
Christopher Lutz,2636
Julio Granda Zuñiga,2634
Ye Jiangchuan,2633
Anatoli Vaisser,2633
Vasil Spasov,2633
Igor Khenkin,2633
John van der Wiel,2632
Elmar Magerramov,2630
Branko Damljanovic,2630
Larry Christiansen,2629
Bobby Fischer,2629
Joel Benjamin,2628
Ian Rogers,2628
Murray Chandler,2627
Vadim Ruban,2627
Evgeny Pigusov,2626
Andrei Kharlov,2626
