Name,Rating
Emanuel Lasker,2787
Siegbert Tarrasch,2745
Wilhelm Steinitz,2741
Mikhail Chigorin,2723
Isidor Gunsberg,2694
Amos Burn,2686
Miksa Weiss,2684
Berthold Lasker,2680
Horatio Caro,2668
Joseph Blackburne,2663
Theodor von Scheve,2656
Samuel Lipsch\xfctz,2647
Karl Holl\xe4nder,2636
James Mason,2635
Carl Walbrodt,2623
Curt von Bardeleben,2615
Henry Bird,2596
Jacques Mieses,2593
Max Judd,2589
Emil Schallopp,2571
Rudolf Loman,2570
Samuel Tinsley,2569
Bernhard Fleissig,2568
Berthold Englisch,2568
Semyon Alapin,2566
N Miniati,2566
Celso Golmayo Zupide,2564
Jackson Showalter,2564
Johann Berger,2555
Jean Taubenhaus,2551
William Gunston,2547
Joseph Blake,2546
Eugene Delmar,2539
Johannes Metger,2530
Max Harmonist,2527
Alexander Fritz,2526
Arthur Skipworth,2518
J Moore Hanham,2517
Heinrich Ranneforth,2516
David Baird,2513
Albert Hodges,2511
Bernhard H\xfclsen,2509
Hermann von Gottschall,2505
Francis Lee,2502
William Pollock,2501
Emanuel Schiffers,2501
Richard Teichmann,2500
Georg Marco,2499
Nandor Mueller,2492
Constant Burille,2491
Charles Locock,2488
Louis van Vliet,2487
Dion Martinez,2484
Herbert Trenchard,2484
Adolf Cs\xe1nk,2484
Stanislaus Sittenfeld,2476
Emil Kem\xe9ny,2475
Jacques Schwarz,2474
Charles Moehle,2471
Andr\xe9s V\xe1squez,2471
James Mortimer,2465
John Owen,2463
Vincenz Hrub\xfd,2463
Robert Wehner,2461
Arnold van Foreest,2451
Jones-Bateman,2451
Hans von Minckwitz,2446
Richard Fenton,2442
Rolland,2440
Adolf Albin,2433
Paul Seuffert,2418
Nicolai Jasnogrodsky,2417
Oscar M\xfcller,2415
Richter,2409
Charles Lambert,2409
George Gossip,2406
Moritz Lewitt,2403
Karl Eisenbach,2402
John Baird,2400
Edmund Thorold,2400
George Wainwright,2395
Nicholas MacLeod,2392
Hunt,2384
Alfred Rumboll,2377
Siegmund Pollak,2371
Hermann Keidanski,2368
Julius Thirring,2362
Arnoldus van Rhijn,2362
Louis Uedemann,2359
Jan Heemskerk,2330
Arthur Ropes,2318
Henry Peachey,2315
George Schott,2242
