Name,Rating
Wilhelm Steinitz,2752
James Mason,2711
Amos Burn,2683
Johannes Zukertort,2644
Joseph Blackburne,2623
William Potter,2609
Edward Alberoni,2604
Louis Paulsen,2599
John Owen,2583
Adolf Anderssen,2583
George MacDonnell,2563
William Wayte,2558
Bernard Fisher,2547
Jenkins,2505
James Minchin,2494
John Wisker,2491
Karl Pitschel,2486
John Coker,2484
Archdall,2445
Albert Hodges,2445
Franciscus Janssens,2442
Arthur Skipworth,2421
George Fraser,2402
Charles Ranken,2373
Edmund Thorold,2367
William Martin,2282
Walter Spens,2265
