Player Name,Rating
Anatoly Karpov,2789
Viktor Korchnoi,2761
Lev Polugaevsky,2748
Tigran Petrosian,2746
Mikhail Tal,2734
Henrique Mecking,2732
Vitaly Tseshkovsky,2721
Lajos Portisch,2718
Vlastimil Hort,2716
Ljubomir Ljubojevic,2716
Bent Larsen,2715
Efim Geller,2715
Rafael Vaganian,2708
Boris Spassky,2707
Boris Gulko,2704
Vassily Smyslov,2702
Yury Balashov,2699
Robert Hübner,2696
Jan Smejkal,2693
Ulf Andersson,2690
Ratmir Kholmov,2688
Zoltán Ribli,2685
Oleg Romanishin,2685
Jan Timman,2685
Svetozar Gligoric,2685
Iosif Dorfman,2683
Gennady Kuzmin,2682
Alexander Beliavsky,2675
Evgeny Sveshnikov,2670
Evgeny Vasiukov,2667
Vladimir Savon,2662
Florin Gheorghiu,2662
Wolfgang Uhlmann,2662
Gyula Sax,2660
Eduard Gufeld,2659
Fridrik Olafsson,2657
Igor Zaitsev,2654
Gennady Timoshchenko,2654
Walter Browne,2652
Robert Byrne,2652
Mark Taimanov,2651
Dragoljub Velimirovic,2650
David Bronstein,2649
András Adorján,2649
Yury Razuvaev,2649
Mark Dvoretsky,2647
Vladimir Liberzon,2647
Burkhard Malich,2644
Bojan Kurajica,2643
Oscar Panno,2642
Lubomir Kavalek,2642
Alexey Suetin,2642
Helmut Pfleger,2641
Aivars Gipslis,2639
Vladimir Tukmakov,2639
Anthony Miles,2637
Lev Alburt,2637
Sergey Makarichev,2634
A Sakharov,2632
László Szabó,2631
Larry Evans,2631
Semen Furman,2630
Gennadi Sosonko,2629
István Csom,2629
Yury Averbakh,2623
Milorad Knezevic,2620
Borislav Ivkov,2618
Gudmundur Sigurjónsson,2616
Miguel Quinteros,2616
Milan Matulovic,2616
Aleksandar Matanovic,2615
Wolfgang Unzicker,2614
Bruno Parma,2613
Enver Bukic,2612
Krunoslav Hulak,2611
Lothar Vogt,2611
Rainer Knaak,2609
Alexander Zakharov,2607
Ivan Radulov,2607
Vladimir Peresipkin,2606
Iivo Nei,2605
Georgy Tringov,2605
Tamaz Georgadze,2605
Nino Kirov Ivanov,2600
Vlastimil Jansa,2600
William Lombardy,2599
Miguel Najdorf,2599
Valery Chekhov,2598
Wlodzimierz Schmidt,2598
Andrei Lukin,2597
Gyözö Forintos,2597
Kenneth Rogoff,2597
Nukhim Rashkovsky,2595
Vladimir Karasev,2595
Eugenio Torre,2595
Raúl Sanguinetti,2594
Viktor Kupreichik,2593
Konstantin Lerner,2593
Josef Pribyl,2593
Alexander Panchenko,2592
