Name,Rating
Emanuel Lasker,2738
Wilhelm Steinitz,2721
Mikhail Chigorin,2714
Miksa Weiss,2714
Isidor Gunsberg,2710
Amos Burn,2700
Joseph Blackburne,2687
Curt von Bardeleben,2676
Siegbert Tarrasch,2672
George Mackenzie,2666
Johann Bauer,2644
Jacques Mieses,2636
Samuel Lipsch\xfctz,2634
James Mason,2627
Louis Paulsen,2623
Johann Berger,2598
Louis van Vliet,2594
Theodor von Scheve,2591
Jackson Showalter,2589
Emil Schallopp,2588
Bernhard Fleissig,2584
Berthold Englisch,2581
Horatio Caro,2574
William Gunston,2573
Joseph Blake,2565
John Owen,2556
Max Judd,2554
N Miniati,2551
Eugene Delmar,2548
Henry Bird,2542
Jean Taubenhaus,2540
Hermann von Gottschall,2539
Josef Noa,2537
Semyon Alapin,2531
Johannes Metger,2531
William Pollock,2525
Emanuel Schiffers,2522
Adolf Cs\xe1nk,2522
Muller,2520
Celso Golmayo Zupide,2519
Max Harmonist,2517
Alexander Fritz,2516
David Baird,2511
Georg Marco,2502
Hans von Minckwitz,2500
Francis Lee,2500
John Ryan,2493
J Moore Hanham,2488
Constant Burille,2486
Gustave Simonson,2477
Dion Martinez,2474
Nikolay Mitropolsky,2472
Rudolf Loman,2471
Lee,2470
Jacques Schwarz,2463
Charles Moehle,2463
Herbert Trenchard,2460
Charles Locock,2455
Bernhard H\xfclsen,2455
George Gossip,2426
Andr\xe9s V\xe1squez,2419
Arnold van Foreest,2418
Paul Seuffert,2411
James Mortimer,2406
Alexander Robbins,2404
George Wainwright,2401
Adolf Albin,2397
John Hall,2396
Edmund Thorold,2394
Hermann Keidanski,2386
Joseph Holzwarth,2385
Alfred Rumboll,2382
Karl Holl\xe4nder,2375
Carl Ahlhausen,2371
John Baird,2367
A Rembe,2361
Henry Peachey,2360
I Leather,2353
Nicholas MacLeod,2353
Louis Uedemann,2341
William Haller,2341
A.C. Brown,2341
Albert Heyde,2327
Arthur Ropes,2325
George Schott,2289
