Player Name,Rating
Bobby Fischer,2833
Anatoly Karpov,2779
Viktor Korchnoi,2755
Lajos Portisch,2748
Mikhail Tal,2744
Lev Polugaevsky,2744
Tigran Petrosian,2738
Boris Spassky,2733
Bent Larsen,2722
Efim Geller,2721
Robert Hübner,2720
Robert Byrne,2719
Vlastimil Hort,2704
Henrique Mecking,2702
Jan Smejkal,2701
Gennady Kuzmin,2698
Vassily Smyslov,2696
Lubomir Kavalek,2690
Vladimir Savon,2687
Svetozar Gligoric,2684
Paul Keres,2679
Ljubomir Ljubojevic,2679
Semen Furman,2674
Evgeny Vasiukov,2669
David Bronstein,2668
Oscar Panno,2666
Yury Averbakh,2665
Nikolay Krogius,2659
László Szabó,2659
Yury Balashov,2657
Mark Taimanov,2653
Borislav Ivkov,2651
Wolfgang Uhlmann,2651
Vladimir Tukmakov,2645
Florin Gheorghiu,2645
Zoltán Ribli,2643
Anatoly Lein,2643
Fridrik Olafsson,2639
István Csom,2634
John Grefe,2634
Albin Planinc,2633
Aivars Gipslis,2632
Ulf Andersson,2632
Norman Weinstein,2632
Rafael Vaganian,2632
Samuel Reshevsky,2629
Oleg Romanishin,2626
Anatoly Lutikov,2625
Viktor Kupreichik,2625
Wolfgang Unzicker,2622
Alexey Suetin,2622
Karen Grigorian,2621
Lothar Schmid,2621
Pal Benko,2618
Roman Dzindzichashvili,2617
Dragoljub Velimirovic,2617
Walter Browne,2616
Ratmir Kholmov,2615
Miguel Najdorf,2615
Mark Dvoretsky,2614
Mikhail Podgaets,2614
Burkhard Malich,2612
Yury Razuvaev,2611
Bruno Parma,2604
Jesús Díez del Corral,2603
András Adorján,2603
Hans-Joachim Hecht,2601
István Bilek,2601
Dražen Marovic,2601
Milan Matulovic,2599
Ivan Radulov,2599
Vladimir Antoshin,2598
Anatoly Kudriashov,2597
Johannes Donner,2597
Igor Platonov,2596
Miguel Quinteros,2596
Jan Timman,2596
Helmut Pfleger,2594
Mikhail Mukhin,2593
William Lombardy,2592
Aleksandar Matanovic,2592
Albert Kapengut,2591
Gyözö Forintos,2591
Evgeny Sveshnikov,2591
Orest Averkin,2591
James Tarjan,2590
Vlastimil Jansa,2588
William Hartston,2588
Vladimir Liberzon,2587
Raúl Sanguinetti,2585
Miroslav Filip,2584
Nukhim Rashkovsky,2583
Yair Kraidman,2583
Gyula Sax,2580
Eduard Gufeld,2580
Alexander Beliavsky,2580
Janis Klovans,2580
Iivo Nei,2578
Vladimir Bagirov,2577
Yakov Murey,2577
