Player Name,Rating
Vassily Smyslov,2790
Samuel Reshevsky,2781
Mikhail Botvinnik,2780
Miguel Najdorf,2752
David Bronstein,2743
Tigran Petrosian,2743
Efim Geller,2740
Paul Keres,2739
Alexander Kotov,2730
Isaak Boleslavsky,2726
Mark Taimanov,2725
László Szabó,2715
Svetozar Gligoric,2706
Alexander Tolush,2686
Yury Averbakh,2677
Julio Bolbochán,2674
Max Euwe,2673
Gideon Ståhlberg,2664
Oleg Moiseev,2664
Andrija Fuderer,2662
Lev Aronin,2657
Viktor Korchnoi,2655
Wolfgang Unzicker,2653
Erich Eliskases,2649
Boris Spassky,2648
Petar Trifunovic,2647
Albéric O'Kelly de Galway,2641
Nicolas Rossolimo,2638
Vladimir Simagin,2635
Herman Pilnik,2634
Gedeon Barcza,2633
Braslav Rabar,2632
Larry Evans,2630
Miroslav Filip,2630
Salo Flohr,2630
Ratmir Kholmov,2626
Vasja Pirc,2625
Robert Byrne,2625
Oscar Panno,2624
Miguel Cuéllar Gacharná,2623
Borislav Milic,2622
Héctor Rossetto,2619
Alexander Chistiakov,2619
Ludek Pachmann,2616
Isaak Lipnitsky,2615
Aleksandar Matanovic,2614
Vladimir Zagorovsky,2612
Alexey Suetin,2606
Cenek Kottnauer,2604
Lothar Schmid,2599
Aleksandar Nedeljkovic,2598
Erik Lundin,2597
Georgy Ilivitsky,2591
Nikolay Kopilov,2591
Zdravko Milev,2591
Conel Alexander,2589
Dragoljub Janoševic,2589
Moshe Czerniak,2588
József Szily,2587
Pal Benko,2585
Mijo Udovcic,2585
Srecko Nedeljkovic,2584
Bogdan Sliwa,2581
Ilia Kan,2579
Yacov Estrin,2578
Andor Lilienthal,2577
Eero Böök,2577
Bela Sandor,2576
Victor Ciocaltea,2573
Vladimir Antoshin,2571
Semen Furman,2571
Borislav Ivkov,2569
Juan Carlos Gonzalez,2568
Stefan Szabo,2567
Nikola Karaklajic,2562
Božidar Djuraševic,2561
Boris Baranov,2560
Johannes Donner,2558
Daniel Yanofsky,2557
Mikhail Yudovich,2556
Carlos Guimard,2555
Rudolf Teschner,2554
Jaroslav Šajtar,2554
René Letelier Martner,2553
Igor Bondarevsky,2553
Ladislav Alster,2551
Alexander Konstantinopolsky,2549
Guyla Kluger,2548
Rashid Nezhmetdinov,2548
Vladimir Alatortsev,2548
Vasily Panov,2547
Lajos Tipary,2545
Vincenzo Castaldi,2542
Juraj Nikolac,2541
Ernö Gereben,2540
Kaarle Ojanen,2539
Walter Niephaus,2538
Ludwig Schmitt,2538
Al Horowitz,2538
Gerhard Pfeiffer,2537
