Name,Rating
Emanuel Lasker,2814
Jos\xe9 Capablanca,2778
Alexander Alekhine,2769
Aron Nimzowitsch,2703
Efim Bogoljubow,2698
Ernst Gr\xfcnfeld,2690
Akiba Rubinstein,2689
Richard R\xe9ti,2683
Frank Marshall,2675
Saviely Tartakower,2667
G\xe9za Mar\xf3czy,2664
Rudolf Spielmann,2641
Paul Johner,2637
Max Euwe,2637
Carlos Torre Repetto,2624
Karel Treybal,2606
Richard Teichmann,2594
Frederick Yates,2588
Edward Lasker,2582
Alexey Selezniev,2580
Friedrich S\xe4misch,2577
Heinrich Wolf,2575
Ilya Rabinovich,2574
Dawid Przepi\xf3rka,2574
Peter Romanovsky,2574
Siegbert Tarrasch,2569
Albert Becker,2554
Vladimir Vukovic,2547
G\xe9za Nagy,2545
Carl Carls,2542
Eugene Znosko-Borovsky,2536
George Thomas,2532
Arp\xe1d Vajda,2530
Jacob Bernstein,2530
Edgar Colle,2527
Hans Kmoch,2522
Karel Opocensk\xfd,2522
Lajos Asztalos,2517
Jacques Mieses,2517
Amos Pokorn\xfd,2514
Karel Hrom\xe1dka,2512
Hermanis Matisons,2511
S\xe1ndor Tak\xe1cs,2510
Reginald Michell,2509
Edward Sergeant,2503
Zolt\xe1n Balla,2502
Dawid Janowsky,2501
Lajos Steiner,2498
Korn\xe9l Havasi,2496
Morris Schapiro,2494
Max Walter,2490
Jacques Davidson,2489
Carlos Skalicka,2482
Oscar Chajes,2482
Heinrich Wagner,2479
Hans M\xfcller,2474
Jakob Seitz,2468
Ladislav Proke\x9a,2467
Ehrhardt Post,2465
Willem Fick,2460
Ernst Jacobsen,2460
Abraham Speijer,2456
Edmund Spencer,2454
George Koltanowski,2452
Endre Steiner,2445
Stefano Rosselli del Turco,2445
John Arthur Drewitt,2439
Gerard Oskam,2434
Otto Wegemund,2434
B. Patay,2433
Holger Norman Hansen,2426
Evert Straat,2423
Henri Weenink,2421
Damian Reca,2420
Jan Sr Schulz,2420
Paul Kr\xfcger,2414
J\xf8rgen M\xf8ller,2413
Roberto Grau,2412
August Haida,2411
Joseph Blake,2407
Wilhelm Hilse,2407
Siegfried Wolf,2406
Imre K\xf6nig,2403
J\xe1nos Balogh,2397
Harold Saunders,2394
Alfred Brinckmann,2394
Theodor Gruber,2391
Felix Fischer,2390
J. Von Patay,2390
George Norman,2381
C. Duffield,2381
Rudolf Loman,2379
George Salto Fontein,2378
Adolf Olland,2378
Otto Zander,2376
Jan te Kolst\xe9,2371
Giuseppe Cancelliere,2364
Andre Louis,2354
Hendrik Strick van Linschoten,2353
Luigi Miliani,2352
