Name,Rating
Emanuel Lasker,2768
Akiba Rubinstein,2766
G\xe9za Mar\xf3czy,2761
Carl Schlechter,2734
Siegbert Tarrasch,2728
Oldrich Duras,2715
Richard Teichmann,2697
Frank Marshall,2684
L\xe9o Forg\xe1cs,2681
Aron Nimzowitsch,2671
Ossip Bernstein,2667
Milan Vidmar Sr,2665
Jacques Mieses,2652
Dawid Janowsky,2648
Georg Marco,2638
Heinrich Wolf,2636
Saviely Tartakower,2635
Amos Burn,2632
Georg Salwe,2625
Paul Leonhardt,2618
Rudolf Spielmann,2604
Eugene Znosko-Borovsky,2596
Semyon Alapin,2594
Fedor Dus-Chotimirsky,2592
Walter John,2590
Joseph Blackburne,2585
Julius Perlis,2583
Rudolf Swiderski,2574
Johann Berger,2555
Aleksander Flamberg,2550
Giovanni Martinolich Jr,2549
Hans Fahrni,2548
Ehrhardt Post,2546
Erich Cohn,2539
Hugo S\xfcchting,2527
Georg Schories,2523
Curt von Bardeleben,2521
Wilhelm Cohn,2516
Horatio Caro,2514
Arturo Reggio,2511
Adolf Olland,2504
Moritz Billecard,2499
Johannes Metger,2490
Dawid Przepi\xf3rka,2489
Theodor von Scheve,2489
Albert Fox,2488
Jean Taubenhaus,2480
E Heilmann,2477
Leopold L\xf6wy,2472
Francis Lee,2470
Hector Shoosmith,2458
Adolf Albin,2444
Paul Johner,2441
Louis van Vliet,2437
Franz Jacob,2434
Emil Schallopp,2434
Ladislav Proke\x9a,2414
Stepan Levitsky,2385
James Mortimer,2349
Kurt Moll,2313
