Player Name,Rating
Boris Spassky,2760
Viktor Korchnoi,2760
Leonid Stein,2757
Mikhail Tal,2748
Efim Geller,2746
Tigran Petrosian,2743
Lev Polugaevsky,2740
Vassily Smyslov,2732
Bobby Fischer,2730
Bent Larsen,2725
Mikhail Botvinnik,2716
Miguel Najdorf,2709
Lajos Portisch,2707
Paul Keres,2703
Mark Taimanov,2703
David Bronstein,2699
Borislav Ivkov,2691
Wolfgang Uhlmann,2686
Anatoly Lutikov,2686
Ratmir Kholmov,2673
Isaak Boleslavsky,2672
Nikolay Krogius,2669
Alexey Suetin,2668
Svetozar Gligoric,2665
Samuel Reshevsky,2664
Leonid Shamkovich,2662
Anatoly Lein,2659
Vlastimil Hort,2655
Wolfgang Unzicker,2652
Ludek Pachmann,2649
Yury Averbakh,2643
Semen Furman,2641
Milan Matulovic,2635
László Szabó,2634
Bruno Parma,2630
Iivo Nei,2630
Florin Gheorghiu,2629
Roman Dzindzichashvili,2628
Julio Bolbochán,2627
Evgeny Vasiukov,2626
Vladimir Antoshin,2625
Raúl Sanguinetti,2625
Pal Benko,2624
Boris Vladimirov,2623
Aivars Gipslis,2622
Johannes Donner,2622
Oscar Panno,2621
Vladimir Liberzon,2619
Dragoljub Ciric,2615
Yury Sakharov,2615
István Bilek,2614
Helmut Pfleger,2610
Eduard Gufeld,2609
Klaus Darga,2606
Bukhuti Gurgenidze,2605
Aleksandar Matanovic,2605
Rashid Nezhmetdinov,2604
Larry Evans,2603
Vladimir Savon,2601
Miroslav Filip,2600
Vladimir Simagin,2599
Robert Byrne,2597
Georgy Tringov,2594
Vladimir Bagirov,2594
Igor Platonov,2593
Salo Flohr,2593
Nikola Padevsky,2592
Alexander Zaitsev,2591
Lothar Schmid,2587
Viacheslav Osnos,2587
Lubomir Kavalek,2585
Dragoljub Janoševic,2583
Petar Trifunovic,2582
Reinhart Fuchs,2581
Levente Lengyel,2580
Abram Khasin,2580
Gideon Ståhlberg,2579
Vladimir Sergievsky,2578
Héctor Rossetto,2578
Victor Ciocaltea,2575
Wolfgang Pietzsch,2573
Anatoly Bikhovsky,2572
Gedeon Barcza,2571
Milko Bobotsov,2571
Alexander Zakharov,2570
Janis Klovans,2569
Fridrik Olafsson,2569
Daniel Yanofsky,2567
Raimundo Garcia,2566
Alexander Kotov,2565
Peter Dely,2565
Bela Soos,2563
Dražen Marovic,2563
Gyözö Forintos,2562
Erich Eliskases,2561
Dragoljub Minic,2560
Yair Kraidman,2560
Albéric O'Kelly de Galway,2559
Janos Flesch,2559
Vladimir Tukmakov,2559
