Player Name,Rating
Mikhail Tal,2792
Paul Keres,2769
Boris Spassky,2763
Tigran Petrosian,2763
Vassily Smyslov,2753
Viktor Korchnoi,2731
Svetozar Gligoric,2729
Efim Geller,2729
Mikhail Botvinnik,2727
Bobby Fischer,2720
Ratmir Kholmov,2716
Mark Taimanov,2714
David Bronstein,2706
Yury Averbakh,2699
Lev Polugaevsky,2689
László Szabó,2687
Ludek Pachmann,2686
Miguel Najdorf,2676
Wolfgang Unzicker,2674
Lajos Portisch,2667
Samuel Reshevsky,2667
Wolfgang Uhlmann,2666
Borislav Ivkov,2661
Fridrik Olafsson,2660
Oscar Panno,2659
Aleksandar Matanovic,2651
Andrija Fuderer,2651
Vladas Mikenas,2650
Gedeon Barcza,2649
Miroslav Filip,2646
Isaak Boleslavsky,2645
Lothar Schmid,2645
Alexander Kotov,2643
Alexander Tolush,2637
William Lombardy,2633
Bent Larsen,2631
Aivars Gipslis,2629
Evgeny Vasiukov,2629
Bukhuti Gurgenidze,2628
Vladimir Bagirov,2625
Nikolay Krogius,2620
Pal Benko,2620
Jacob Yukhtman,2619
Lev Aronin,2619
Max Euwe,2618
Yury Nikolaevsky,2617
Vladimir Antoshin,2615
Arturo Pomar Salamanca,2611
Johannes Donner,2610
Gideon Ståhlberg,2605
Larry Evans,2604
Leonid Stein,2604
Raúl Sanguinetti,2602
István Bilek,2602
Petar Trifunovic,2602
Anatoly Lutikov,2601
Semen Furman,2597
Alexander Cherepkov,2595
Klaus Darga,2595
Alexey Suetin,2594
Vladimir Simagin,2593
Anatoly Bannik,2593
Zdravko Milev,2590
Jonathan Penrose,2589
Mario Bertok,2588
Vladislav Shianovsky,2587
Rashid Nezhmetdinov,2584
Yury Sakharov,2582
Milan Matulovic,2581
Eduard Gufeld,2580
Milko Bobotsov,2577
Daniel Yanofsky,2576
Maximilián Ujtelky,2576
Robert Byrne,2575
Borislav Milic,2574
Nikola Padevsky,2574
Herman Pilnik,2573
Frank Anderson,2567
Božidar Djuraševic,2565
Petar Smederevac,2564
Salo Flohr,2563
Cenek Kottnauer,2561
Rudolf Teschner,2559
Iivo Nei,2558
Donald Byrne,2556
Albéric O'Kelly de Galway,2556
Vlastimil Hort,2556
James Sherwin,2555
Arthur Bisguier,2555
Yury Kots,2554
Georgy Tringov,2554
Vladilen Popov,2553
Héctor Rossetto,2549
Eero Böök,2549
Aleksander Nikitin,2548
Julius Kozma,2547
Tibor Flórián,2546
Erich Eliskases,2545
Julio Bolbochán,2544
Michael Haygarth,2544
