Name,Rating
Jos\xe9 Capablanca,2832
Emanuel Lasker,2819
Alexander Alekhine,2778
Akiba Rubinstein,2760
Frank Marshall,2755
Aron Nimzowitsch,2716
Richard Teichmann,2708
Rudolf Spielmann,2708
Carl Schlechter,2702
Siegbert Tarrasch,2702
Milan Vidmar Sr,2687
Ossip Bernstein,2675
Oldrich Duras,2662
Saviely Tartakower,2659
Dawid Janowsky,2644
Gyula Breyer,2628
Arthur Kaufmann,2616
Eugene Znosko-Borovsky,2596
Richard R\xe9ti,2587
Grigory Levenfish,2586
Joseph Blackburne,2581
Boris Kostic,2567
Moishe Lowcki,2566
Aleksander Flamberg,2564
Oscar Chajes,2560
Stepan Levitsky,2560
Georg Marco,2559
Walter John,2559
Efim Bogoljubow,2557
Georg Salwe,2556
Abraham Kupchik,2554
Charles Jaffe,2542
Semyon Alapin,2540
Paul Johner,2538
Arnold Aurbach,2526
Hans Fahrni,2523
Jacob Rosenthal,2520
Jacob Bernstein,2514
Edward Lasker,2510
Sergey Freiman,2510
Ehrhardt Post,2501
Albert Fox,2500
Carl Carls,2497
G van Gelder,2497
Karel Hrom\xe1dka,2491
Jacques Mieses,2481
Paul Kr\xfcger,2480
Isidor Gunsberg,2475
Bernhard Gregory,2462
Gustaf Nyholm,2443
A Schroeder,2441
Karel Opocensk\xfd,2431
Roy Black,2421
Franti\x9aek Schubert,2414
Albert Hodges,2382
Edward Tennenwurzel,2374
Einar Michelsen,2360
C Perkins,2342
Newell Banks,2302
