Player Name,Rating
Garry Kasparov,2877
Anatoly Karpov,2812
Vassily Ivanchuk,2798
Boris Gelfand,2762
Viswanathan Anand,2761
Evgeny Bareev,2744
Valery Salov,2736
Vladimir Kramnik,2734
Alexei Shirov,2728
Artur Jussupow,2726
Nigel Short,2725
Alexander Graf,2718
Jaan Ehlvest,2715
Alexander Khalifman,2712
Gata Kamsky,2708
Vladimir Epishin,2703
Jan Timman,2703
Alexander Beliavsky,2702
Michael Adams,2701
Predrag Nikolic,2701
Kiril Georgiev,2699
Simen Agdestein,2695
Curt Hansen,2693
Alexander Chernin,2691
Ivan Sokolov,2690
Sergey Dolmatov,2689
Leonid Yudasin,2687
Ulf Andersson,2687
Lev Polugaevsky,2687
Jonathan Speelman,2685
Smbat Lputian,2684
Mikhail Gurevich,2683
Judit Polgar,2681
Zurab Azmaiparashvili,2681
Rafael Vaganian,2679
Viktor Korchnoi,2679
Vladimir Akopian,2678
Robert Hübner,2677
Jóhann Hjartarson,2677
Alexey Vyzmanavin,2676
Joel Lautier,2676
Lembit Oll,2676
Anthony Miles,2675
Oleg Romanishin,2675
Artashes Minasian,2675
Boris Gulko,2672
Zoltán Ribli,2670
Yasser Seirawan,2669
Eduardas Rozentalis,2667
Lev Psakhis,2667
Eric Lobron,2666
Ljubomir Ljubojevic,2666
John Nunn,2665
Grigory Serper,2665
Evgeny Vladimirov,2665
Zurab Sturua,2664
Miguel Illescas Cordoba,2660
Boris Alterman,2659
Lin Weiguo,2656
Sergey Gorelov,2655
Semen Dvoiris,2655
Edvins Kengis,2655
Rustem Dautov,2654
Larry Christiansen,2654
Vidmantas Malisauskas,2653
Sergei Tiviakov,2653
Jeroen Piket,2651
Iosif Dorfman,2649
Alexey Dreev,2647
Ilia Smirin,2646
Michal Krasenkow,2645
Evgeny Sveshnikov,2644
Iván Morovic Fernández,2644
Alexander Shabalov,2643
Elmar Magerramov,2642
Gyula Sax,2642
Vladimir Tukmakov,2641
Lajos Portisch,2641
Yury Balashov,2640
Bobby Fischer,2640
Gregory Kaidanov,2640
Murray Chandler,2639
John van der Wiel,2639
Joel Benjamin,2639
József Pintér,2638
Viacheslav Eingorn,2637
Evgeny Gleizerov,2637
Sergey Makarichev,2635
Julian Hodgson,2635
Vadim Ruban,2635
Igor Novikov,2633
Marat Muhutdinov,2633
András Adorján,2633
Alon Greenfeld,2632
Patrick Wolff,2632
Zsuzsa Polgar,2632
Julio Granda Zuñiga,2631
Andrei Kharlov,2631
Valery Neverov,2631
Nick deFirmian,2631
