Player Name,Rating
Garry Kasparov,2873
Anatoly Karpov,2834
Alexander Beliavsky,2744
Jan Timman,2743
Valery Salov,2742
Lajos Portisch,2738
Vassily Ivanchuk,2733
Nigel Short,2733
Artur Jussupow,2729
Viktor Korchnoi,2728
Jonathan Speelman,2724
Evgeny Vladimirov,2723
Rafael Vaganian,2719
Mikhail Tal,2717
Ulf Andersson,2714
Boris Spassky,2714
Simen Agdestein,2712
John Nunn,2711
Zoltán Ribli,2710
Lev Psakhis,2707
Predrag Nikolic,2705
Jaan Ehlvest,2705
Boris Gelfand,2703
Smbat Lputian,2702
Yasser Seirawan,2701
Vladimir Tukmakov,2701
Ljubomir Ljubojevic,2701
Robert Hübner,2701
Andrey Sokolov,2696
Bent Larsen,2695
Alexander Khalifman,2692
Murray Chandler,2690
Viacheslav Eingorn,2687
Boris Gulko,2684
Alexander Chernin,2682
Alexey Vyzmanavin,2681
Victor Gavrikov,2679
Gyula Sax,2677
Lev Polugaevsky,2676
Alexey Dreev,2676
Vlastimil Hort,2675
Mikhail Gurevich,2675
Jóhann Hjartarson,2673
Oleg Romanishin,2672
Gregory Kaidanov,2671
Kiril Georgiev,2670
Yury Dokhoian,2669
Evgeny Pigusov,2669
Leonid Yudasin,2669
Zurab Azmaiparashvili,2668
Leonid Yurtaev,2668
Michal Krasenkow,2667
Vladimir Malaniuk,2665
John van der Wiel,2665
Konstantin Lerner,2664
Yury Balashov,2663
Andrey Kharitonov,2661
Sergey Smagin,2660
Vassily Smyslov,2660
Evgeny Bareev,2660
Eugenio Torre,2659
Alexander Goldin,2654
Konstantin Aseev,2654
Yakov Murey,2653
József Pintér,2653
Iosif Dorfman,2652
Sergey Dolmatov,2652
Gennady Kuzmin,2651
Anatoli Vaisser,2651
Viswanathan Anand,2650
Yury Razuvaev,2650
Eduardas Rozentalis,2650
Joel Benjamin,2650
Jesus Nogueiras,2648
Anthony Miles,2644
Utut Adianto,2643
Larry Christiansen,2640
Vitaly Tseshkovsky,2640
Nukhim Rashkovsky,2640
Gennady Timoshchenko,2639
Maxim Dlugy,2636
Viktor Kupreichik,2636
Petar Popovic,2635
Lubomir Kavalek,2633
Curt Hansen,2632
Vladimir Epishin,2632
Ilia Smirin,2631
Lembit Oll,2629
Ivan Sokolov,2629
Alexey Kuzmin,2629
John Fedorowicz,2629
Eduard Gufeld,2629
Alex Yermolinsky,2629
Gennady Zaichik,2629
Georgy Timoshenko,2628
Valery Neverov,2628
Mihai Suba,2627
Valery Chekhov,2627
Sergey Makarichev,2626
András Adorján,2625
