Name,Rating
Emanuel Lasker,2836
Jos\xe9 Capablanca,2823
Akiba Rubinstein,2769
Alexander Alekhine,2762
Frank Marshall,2744
Siegbert Tarrasch,2726
Aron Nimzowitsch,2716
Carl Schlechter,2712
Richard Teichmann,2707
Rudolf Spielmann,2697
Saviely Tartakower,2688
Ossip Bernstein,2677
Oldrich Duras,2673
Milan Vidmar Sr,2650
Dawid Janowsky,2627
Lajos Asztalos,2621
G\xe9za Mar\xf3czy,2617
Gyula Breyer,2610
Grigory Levenfish,2593
Stepan Levitsky,2582
Amos Burn,2581
Joseph Blackburne,2581
Zolt\xe1n Balla,2579
Hugo S\xfcchting,2578
Dawid Przepi\xf3rka,2575
Aleksander Flamberg,2572
Erich Cohn,2562
Georg Salwe,2562
L\xe9o Forg\xe1cs,2561
Frederick Yates,2559
Semyon Alapin,2555
K\xe1roly Sterk,2552
Adolf Olland,2549
Paul Leonhardt,2548
Johannes Esser,2546
Richard R\xe9ti,2546
Moishe Lowcki,2545
Oscar Chajes,2542
Georg Marco,2538
Zsigmond Bar\xe1sz,2537
Charles Jaffe,2530
Sergey Freiman,2525
Paul Johner,2522
Jacques Mieses,2520
Arnold Aurbach,2519
Hans Fahrni,2518
Carl Carls,2517
Franti\x9aek Treybal,2514
Abram Rabinovich,2503
Abraham Kupchik,2498
Jen\xf6 Sz\xe9kely,2493
Edward Lasker,2486
Karel Treybal,2485
Rafael Blanco Estera,2474
Stefano Rosselli del Turco,2474
Karel Hrom\xe1dka,2471
Isidor Gunsberg,2459
Jan te Kolst\xe9,2459
Gustaf Nyholm,2452
Edward Tennenwurzel,2444
Abraham Speijer,2441
Juan Corzo Pr\xedncipe,2441
John Homer Stapfer,2440
Karel Opocensk\xfd,2435
K. Geus,2421
Fritz Englund,2413
Rudolf Loman,2407
Willem Schelfhout,2315
Arnold van Foreest,2271
