Name,Rating
G\xe9za Mar\xf3czy,2794
Siegbert Tarrasch,2778
Dawid Janowsky,2765
Carl Schlechter,2736
Emanuel Lasker,2729
Harry Pillsbury,2727
Frank Marshall,2717
Richard Teichmann,2707
Mikhail Chigorin,2678
Ossip Bernstein,2661
William Napier,2659
Henry Atkins,2649
Jackson Showalter,2648
Georg Marco,2641
Jacques Mieses,2640
Heinrich Wolf,2631
Rudolf Swiderski,2615
Curt von Bardeleben,2614
Joseph Blackburne,2614
Johann Berger,2605
Paul Leonhardt,2603
Amos Burn,2601
Semyon Alapin,2596
Albert Fox,2587
Reginald Michell,2578
Isidor Gunsberg,2577
Julius Perlis,2575
Hugo S\xfcchting,2567
Thomas Lawrence,2566
Hector Shoosmith,2563
Augustin Neumann,2554
Wilhelm Cohn,2554
Louis van Vliet,2553
John Barry,2551
George Bellingham,2549
Albert Hodges,2541
Jean Taubenhaus,2532
Adolf Albin,2528
Theodor von Scheve,2526
Oldrich Duras,2522
Francis Lee,2520
Walter John,2519
Eugene Delmar,2514
L\xe9o Forg\xe1cs,2512
Benjamin Leussen,2511
Rudolf Spielmann,2507
Abraham Speijer,2501
Hermann von Gottschall,2500
Georg Schories,2495
Horatio Caro,2482
Creassey Tattersall,2481
Herbert Jacobs,2478
L Eisenberg,2475
Samuel Passmore,2470
Arthur Mackenzie,2469
Rudolf Loman,2464
Max2 Lange,2463
Arturo Reggio,2450
Wilfred Palmer,2448
RC. MacDonald,2448
Oscar M\xfcller,2448
Leopold L\xf6wy,2447
Johannes Esser,2436
Jan te Kolst\xe9,2429
Milan Vidmar Sr,2425
Rosenbaum,2419
Fred Brown,2404
WT. Dickinson,2400
Arthur John Curnock,2400
William Gunston,2399
W Meiners,2391
WP. Mc Bean,2384
ED. Fawcett,2384
Cornelius Trimborn,2379
CH. Chepmell,2345
Wilhelm Schwann,2338
C. Moreau,2329
James Mortimer,2316
