Name,Rating
Samuel Reshevsky,2767
Alexander Alekhine,2760
Mikhail Botvinnik,2757
Max Euwe,2735
Paul Keres,2730
Vassily Smyslov,2724
Gideon St\xe5hlberg,2720
Miguel Najdorf,2716
Paul Schmidt,2690
Vladimir Makogonov,2681
Al Horowitz,2679
Andor Lilienthal,2679
Reuben Fine,2669
Igor Bondarevsky,2669
Isaak Boleslavsky,2668
Efim Bogoljubow,2667
Erich Eliskases,2661
Kurt Richter,2648
Jan Foltys,2646
Klaus Junge,2639
Isaac Kashdan,2630
Vladimirs Petrovs,2625
Paulin Frydman,2621
Erik Lundin,2621
Alexander Kotov,2618
Herman Pilnik,2610
Ludwig Engels,2608
Vasily Panov,2607
Viacheslav Ragozin,2603
G\xf6sta Stoltz,2598
Emil Richter,2597
Arnoldus van den Hoek,2591
Vladas Mikenas,2589
J\xe1cobo Bolboch\xe1n,2584
Gedeon Barcza,2584
Alexey Sokolsky,2581
Georgy Lisitsin,2581
Hans M\xfcller,2580
Albert Pinkus,2578
Pablo Michel,2578
Alexander Konstantinopolsky,2572
Ilia Kan,2572
Evgeny Zagoriansky,2567
Cenek Kottnauer,2566
Vladimir Alatortsev,2560
Jacob Levin,2559
Bj\xf8rn Nielsen,2559
Movsa Feigin,2559
Miroslav Katetov,2558
Werner Kunerth,2558
Carlos Guimard,2552
Karel Opocensk\xfd,2552
Arnold Denker,2550
Franti\x9aek Z\xedta,2548
Grigory Ravinsky,2547
Ludwig Rellstab Sr,2547
Georg Kieninger,2547
Josef Lokvenc,2546
Daniel Yanofsky,2545
H\xe9ctor Rossetto,2544
Jorge Pelik\xe1n,2539
Salo Flohr,2539
Julio Bolboch\xe1n,2535
Gerhard Pfeiffer,2526
Isakas Vistaneckis,2523
G\xe9za F\xfcster,2522
Fred Reinfeld,2522
Karel Hrom\xe1dka,2521
Lev Abramov,2519
Walter Loose,2519
P\xe1l R\xe9thy,2519
Rudolf1 Keller,2517
Josef Rejf\xedr,2516
Haije Kramer,2515
Teodor Regedzinski,2508
Tjeerd van Scheltinga,2508
Benito Villegas,2506
J\xf3zsef Szily,2506
Franciszek Sulik,2504
Sidney Bernstein,2504
Moshe Czerniak,2503
Marcos Luckis,2500
Rudolf Palme,2500
Juan Vinuesa,2498
Jaroslav \x8aajtar,2497
Eduard Hahn,2495
Wilhelm Ernst,2493
Kurt Rahn,2490
Poltoranov,2489
Georgy Ilivitsky,2489
Paul Mross,2488
Mario Napolitano,2487
George Shainswit,2486
Weaver Adams,2485
Carl Ahues,2482
Carlos Maderna,2482
Paulo Duarte,2481
Ivan Roh\xe1cek,2481
Nicolaas Cortlever,2475
Alfred Brinckmann,2473
