Player Name,Rating
Bobby Fischer,2773
Boris Spassky,2763
Viktor Korchnoi,2760
Leonid Stein,2759
Mikhail Tal,2747
Efim Geller,2746
Tigran Petrosian,2745
Lev Polugaevsky,2743
Vassily Smyslov,2729
Bent Larsen,2718
Mikhail Botvinnik,2716
Mark Taimanov,2712
Lajos Portisch,2711
Paul Keres,2702
Miguel Najdorf,2700
David Bronstein,2700
Borislav Ivkov,2689
Wolfgang Uhlmann,2688
Anatoly Lutikov,2687
Isaak Boleslavsky,2685
Vlastimil Hort,2677
Ratmir Kholmov,2674
Nikolay Krogius,2672
Alexey Suetin,2670
Wolfgang Unzicker,2669
Samuel Reshevsky,2667
Svetozar Gligoric,2665
Leonid Shamkovich,2662
Anatoly Lein,2662
Ludek Pachmann,2649
Yury Averbakh,2644
Semen Furman,2641
Milan Matulovic,2640
Florin Gheorghiu,2637
László Szabó,2635
Bruno Parma,2631
Roman Dzindzichashvili,2630
Julio Bolbochán,2629
Iivo Nei,2628
Pal Benko,2626
Vladimir Antoshin,2625
Aivars Gipslis,2625
Raúl Sanguinetti,2625
Boris Vladimirov,2624
Oscar Panno,2624
Evgeny Vasiukov,2622
Vladimir Savon,2622
Vladimir Liberzon,2619
Victor Zheliandinov,2618
Dragoljub Ciric,2616
István Bilek,2615
Johannes Donner,2614
Helmut Pfleger,2612
Eduard Gufeld,2610
Yury Sakharov,2610
Aleksandar Matanovic,2608
Bukhuti Gurgenidze,2607
Larry Evans,2606
Klaus Darga,2606
Rashid Nezhmetdinov,2605
Miroslav Filip,2601
Vladimir Simagin,2599
Robert Byrne,2596
Albert Kapengut,2596
Vladimir Bagirov,2594
Alexander Zaitsev,2594
Igor Platonov,2594
Nikola Padevsky,2593
Salo Flohr,2593
Lothar Schmid,2593
Georgy Tringov,2592
Viacheslav Osnos,2587
Lubomir Kavalek,2586
Janis Klovans,2585
Levente Lengyel,2585
Dragoljub Janoševic,2583
Reinhart Fuchs,2582
Petar Trifunovic,2582
Abram Khasin,2581
Gideon Ståhlberg,2580
Héctor Rossetto,2580
Vladimir Sergievsky,2576
Gedeon Barcza,2575
Alexander Zakharov,2573
Victor Ciocaltea,2573
Wolfgang Pietzsch,2573
Milko Bobotsov,2572
Anatoly Bikhovsky,2572
Daniel Yanofsky,2571
Georgy Ilivitsky,2570
Peter Dely,2569
Yair Kraidman,2568
Fridrik Olafsson,2568
Raimundo Garcia,2567
Albéric O'Kelly de Galway,2564
Dražen Marovic,2563
Vladimir Tukmakov,2563
Henrique Mecking,2562
Erich Eliskases,2562
Gyözö Forintos,2561
