Player Name,Rating
Bobby Fischer,2846
Boris Spassky,2766
Bent Larsen,2750
Viktor Korchnoi,2748
Lev Polugaevsky,2742
Paul Keres,2740
Lajos Portisch,2734
Tigran Petrosian,2734
Mark Taimanov,2731
Leonid Stein,2721
Efim Geller,2718
Vassily Smyslov,2717
Vlastimil Hort,2715
Mikhail Tal,2706
Robert Hübner,2700
Svetozar Gligoric,2696
David Bronstein,2695
Wolfgang Uhlmann,2691
Alexey Suetin,2690
Vladimir Savon,2688
Mikhail Botvinnik,2685
Anatoly Karpov,2677
Gennady Kuzmin,2674
Jan Smejkal,2673
Borislav Ivkov,2662
Oscar Panno,2657
Evgeny Vasiukov,2655
Aivars Gipslis,2655
Vladimir Tukmakov,2655
Florin Gheorghiu,2650
Yury Balashov,2650
Lothar Schmid,2646
Fridrik Olafsson,2645
Nikolay Krogius,2643
Henrique Mecking,2640
Samuel Reshevsky,2640
Pal Benko,2640
Ratmir Kholmov,2637
Miguel Najdorf,2633
Milan Matulovic,2632
Alexander Zaitsev Jr,2632
Vladimir Liberzon,2632
Klaus Darga,2628
Wolfgang Unzicker,2628
Lubomir Kavalek,2626
Viacheslav Osnos,2625
Mikhail Podgaets,2623
Semen Furman,2622
Albin Planinc,2621
Gudmundur Sigurjónsson,2619
Bojan Kurajica,2618
Rafael Vaganian,2617
Alexander Zaitsev,2616
Bruno Parma,2614
Aleksandar Matanovic,2614
Dragoljub Velimirovic,2614
Georgy Tringov,2613
Yury Averbakh,2612
László Szabó,2610
Helmut Pfleger,2609
Eduard Gufeld,2607
Robert Byrne,2604
Dražen Marovic,2602
Peter Markland,2600
Bukhuti Gurgenidze,2600
Oleg Dementiev,2600
Walter Browne,2599
Miroslav Filip,2597
Vladimir Antoshin,2597
Dragoljub Minic,2597
Igor Zaitsev,2595
Duncan Suttles,2593
Dragoljub Ciric,2593
Viktor Kupreichik,2593
Ulf Andersson,2591
Gyözö Forintos,2589
István Bilek,2589
Levente Lengyel,2589
William Lombardy,2588
Raymond Keene,2588
Johannes Donner,2588
Anatoly Lutikov,2587
Vlastimil Jansa,2587
Arturo Pomar Salamanca,2586
Bruce Amos,2586
Janis Klovans,2584
Milko Bobotsov,2584
Gedeon Barcza,2583
Orest Averkin,2583
Julio Kaplan,2583
Mato Damjanovic,2583
Arovah Bachtiar,2583
Ivan Radulov,2582
Burkhard Malich,2582
Rudolf Maric,2580
István Csom,2579
Raúl Sanguinetti,2578
András Adorján,2578
Iivo Nei,2576
Ljubomir Ljubojevic,2576
