Name,Rating
Mikhail Botvinnik,2786
Reuben Fine,2762
Samuel Reshevsky,2748
Paul Keres,2737
Max Euwe,2723
Alexander Alekhine,2718
Vassily Smyslov,2705
Salo Flohr,2704
Gideon St\xe5hlberg,2703
Erich Eliskases,2699
Andor Lilienthal,2693
Jos\xe9 Capablanca,2677
Isaak Boleslavsky,2676
Vladimir Makogonov,2668
Igor Bondarevsky,2664
Miguel Najdorf,2663
Hans Kmoch,2658
Efim Bogoljubow,2654
Al Horowitz,2652
Ludwig Engels,2635
G\xf6sta Stoltz,2634
Milan Vidmar Sr,2633
Vladimirs Petrovs,2632
Peter Dubinin,2629
L\xe1szl\xf3 Szab\xf3,2625
Kurt Richter,2624
Paulin Frydman,2623
Isaac Kashdan,2614
Anton Kohler,2614
Vladas Mikenas,2612
Vladimir Alatortsev,2612
Gavriil Veresov,2609
Viacheslav Ragozin,2607
Mark Stolberg,2600
Erik Lundin,2600
Josef Lokvenc,2599
Yosef Porat,2598
Jan Foltys,2598
Georgy Lisitsin,2594
Karl Gilg,2594
Paul Schmidt,2594
Albert Simonson,2592
Saviely Tartakower,2592
Carlos Guimard,2589
Eduard Gerstenfeld,2588
Georg Kieninger,2586
Albert Pinkus,2583
Alexander Konstantinopolsky,2582
Movsa Feigin,2581
Grigory Levenfish,2577
Hans M\xfcller,2572
Ernst Klein,2571
Abraham Kupchik,2571
Bj\xf8rn Nielsen,2571
Alexander Kotov,2568
Arnold Denker,2565
Karel Opocensk\xfd,2563
Haije Kramer,2561
Herbert Heinicke,2561
Pablo Michel,2559
Jorge Pelik\xe1n,2558
Eero B\xf6\xf6k,2557
Vitaly Chekhover,2557
Genrikh Kasparian,2550
Philip Milner-Barry,2549
Roberto Grau,2547
Vasily Panov,2546
Ludwig Rellstab Sr,2545
Johannes van den Bosch,2545
Samuil Zhukhovitsky,2541
R Max Bl\xfcmich,2539
J\xe1cobo Bolboch\xe1n,2536
Iosif Rudakovsky,2535
Salo Landau,2534
Rudolf1 Keller,2534
Nicolaas Cortlever,2533
Gunnar Friedemann,2533
Tjeerd van Scheltinga,2532
Aristide Gromer,2530
Lev Kaiev,2529
Klaus Junge,2527
Conel Alexander,2527
Carl Ahues,2518
Moshe Czerniak,2518
Teodor Regedzinski,2518
Julio Bolboch\xe1n,2514
Fred Reinfeld,2513
Sidney Bernstein,2513
Franti\x9aek Z\xedta,2511
Adrianus de Groot,2511
Ademar da Silva Rocha,2510
Vil\xe9m Olexa,2509
P\xe1l R\xe9thy,2506
George Shainswit,2505
G\xe9za F\xfcster,2504
Hans Kranki,2501
George Thomas,2501
David Polland,2500
Leonids Dreibergs,2499
Paul Mross,2499
