Name,Rating
Viswanathan Anand,2817
Magnus Carlsen,2815
Levon Aronian,2808
Vladimir Kramnik,2785
Vassily Ivanchuk,2777
Sergey Karjakin,2776
Veselin Topalov,2775
Hikaru Nakamura,2774
Shakhriyar Mamedyarov,2772
Vugar Gashimov,2753
Ruslan Ponomariov,2748
Alexander Grischuk,2747
Teimour Radjabov,2744
Peter Svidler,2734
Boris Gelfand,2733
Gata Kamsky,2732
Hao Wang,2730
Maxime Vachier-Lagrave,2729
Nikita Vitiugov,2726
Dmitry Jakovenko,2725
Yue Wang,2724
Michael Adams,2721
Leinier Dominguez Perez,2721
Ian Nepomniachtchi,2720
Zoltan Almasi,2719
Pavel Eljanov,2718
Peter Leko,2717
Radoslaw Wojtaszek,2716
Fabiano Caruana,2715
Francisco Vallejo Pons,2714
David Navara,2712
Etienne Bacrot,2711
Sergei Movsesian,2710
Vladimir Malakhov,2709
Evgeny Tomashevsky,2707
Baadur Jobava,2705
Alexei Shirov,2705
Zahar Efimenko,2704
Aleksey Dreev,2700
Arkadij Naiditsch,2700
Alexander Morozevich,2694
Judit Polgar,2692
Alexander Areshchenko,2690
Emil Sutovsky,2689
Lazaro Bruzon Batista,2689
Anish Giri,2688
Quang Liem Le,2688
Rustam Kasimdzhanov,2686
Dmitry Andreikin,2686
Alexander Motylev,2686
Laurent Fressinet,2685
Ferenc Berkes,2685
Viktor Laznicka,2684
Evgeny Alekseev,2680
Sergei Rublevsky,2680
Krishnan Sasikiran,2679
Sergei Zhigalko,2679
Alexander Riazantsev,2679
Nigel D Short,2679
Andrei Volokitin,2677
Alexander Onischuk,2676
Loek Van Wely,2676
Ernesto Inarkiev,2676
Alexander Moiseenko,2676
Luke J McShane,2675
Mikhail Kobalia,2675
Peter Heine Nielsen,2675
Viktor Bologan,2674
Markus Ragger,2674.0
Rauf Mamedov,2673
Boris Grachev,2672
Vladimir Akopian,2672
Xiangzhi Bu,2669
Gabriel Sargissian,2669
Liviu-Dieter Nisipeanu,2667
Wesley So,2667
Vladimir Potkin,2667
Ivan Cheparinov,2666
Artyom Timofeev,2665
P. Harikrishna,2665
Liren Ding,2664.0
Evgeny Bareev,2663.0
Kiril Georgiev,2661
Vadim Zvjaginsev,2661
Daniel Fridman,2661
Hua Ni,2661.0
Evgenij Miroshnichenko,2660
Michael Roiz,2660
Jan Smeets,2660.0
Jianchao Zhou,2660.0
Georg Meier,2659
Denis Khismatullin,2659
Ilia Smirin,2659
Sergey A. Fedorchuk,2658
Sebastien Feller,2658
Bartosz Socko,2657
Tomi Nyback,2656.0
Chao b Li,2656.0
Chanda Sandipan,2656.0
Tigran Gharamian,2655
