Name,Rating
Mikhail Botvinnik,2883
Paul Keres,2768
Alexander Alekhine,2758
Miguel Najdorf,2751
Vassily Smyslov,2751
Isaak Boleslavsky,2746
Vladimir Makogonov,2731
Gideon St\xe5hlberg,2716
Alexander Kotov,2689
Saviely Tartakower,2688
Samuel Reshevsky,2686
Salo Flohr,2676
David Bronstein,2673
Reuben Fine,2673
Vladas Mikenas,2669
Viacheslav Ragozin,2666
Herman Pilnik,2665
Pablo Michel,2664
Alexander Konstantinopolsky,2661
Andor Lilienthal,2650
Carlos Guimard,2639
Alexander Tolush,2637
Iosif Rudakovsky,2636
Folke Ekstr\xf6m,2633
Al Horowitz,2633
Alexey Sokolsky,2633
Gavriil Veresov,2628
Igor Bondarevsky,2626
Jorge Pelik\xe1n,2620
Vitaly Chekhover,2618
Georgy Lisitsin,2616
Svetozar Gligoric,2614
H\xe9ctor Rossetto,2608
Borislav Milic,2607
Julio Bolboch\xe1n,2604
Abram Khavin,2603
Ilia Kan,2601
Emil Richter,2598
Franti\x9aek Z\xedta,2598
Vladimir Simagin,2596
Peter Romanovsky,2596
J\xe1cobo Bolboch\xe1n,2596
Evgeny Zagoriansky,2595
Vladimir Alatortsev,2594
Carlos Maderna,2591
Vasily Panov,2590
Ludek Pachmann,2587
Vasilje Tomovic,2583
Herman Steiner,2580
Aleksandrs Koblencs,2567
Isaac Kashdan,2564
Arnold Denker,2563
Mariano Castillo Larenas,2562
Moshe Czerniak,2562
Jaroslav \x8aajtar,2558
Weaver Adams,2550
Jose Maria Cristia,2549
Braslav Rabar,2546
Karel Opocensk\xfd,2546
Abram Poliak,2546
Anatoly Ufimtsev,2543
Boris Ratner,2532
Grigory Ravinsky,2530
Albert Pinkus,2530
Lev Aronin,2525
Marcos Luckis,2525
A. Budo,2524
Milan Jr Vidmar,2524
Max Euwe,2524
Anton Preinfalk,2521
Walter Cruz,2521
Jos\xe9 Araiza Munoz,2517
Cenek Kottnauer,2510
Lodewijk Prins,2500
Carlos Houni\xe9 Fleurquin,2497
Karel Hrom\xe1dka,2497
James Aitken,2495
Bedrich Thelen,2491
German Fridstein,2491
Vladimir Saigin,2490
Rodrigo Flores Alvarez,2486
Romeo Garc\xeda Vera,2486
Grigory Goldberg,2481
Victor Liublinsky,2477
Francisco Benk\xf6,2476
Ren\xe9 Letelier Martner,2476
George Shainswit,2475
Jir\xed Podgorn\xfd,2475
Meir Rauch,2472
Guillermo Puiggr\xf3s,2471
Mikhail Kamishov,2469
Augustin Tikovsk\xfd,2469
Karel Prucha,2464
Stojan Puc,2462
Jarom\xedr Flori\xe1n,2460
Juan Iliesco,2456
Enrique Reinhardt,2454
Jacob Levin,2451
I Aramanovich,2451
Cayetano Rebizzo,2451
