Name,Rating
Emanuel Lasker,2838
Akiba Rubinstein,2780
Jos\xe9 Capablanca,2773
Carl Schlechter,2753
Richard Teichmann,2720
Aron Nimzowitsch,2720
Milan Vidmar Sr,2719
Frank Marshall,2713
Oldrich Duras,2705
Rudolf Spielmann,2697
Ossip Bernstein,2686
Siegbert Tarrasch,2685
G\xe9za Mar\xf3czy,2685
Alexander Alekhine,2631
Dawid Janowsky,2628
Fedor Dus-Chotimirsky,2624
Georg Salwe,2620
Saviely Tartakower,2608
L\xe9o Forg\xe1cs,2606
Paul Leonhardt,2605
Julius Perlis,2603
G Rotlewi,2599
Jacques Mieses,2594
Amos Burn,2583
Friedrich K\xf6hnlein,2574
Charles Jaffe,2571
Erich Cohn,2569
Hugo S\xfcchting,2551
Jackson Showalter,2541
Abraham Speijer,2538
Walter John,2538
Semyon Alapin,2537
Oscar Chajes,2535
Heinrich Wolf,2534
Adolf Olland,2527
Johannes Esser,2521
Mikl\xf3s Br\xf3dy,2518
Paul Johner,2512
Sergey Freiman,2511
Eugene Znosko-Borovsky,2510
Frederick Yates,2496
Abram Rabinovich,2493
Ladislav Proke\x9a,2489
Albert Hodges,2484
Richard R\xe9ti,2482
Edward Tennenwurzel,2476
Dawid Przepi\xf3rka,2471
Franz Jacob,2450
William Morris,2444
Alfred Kreymbourg,2416
David Baird,2412
Roy Black,2412
George Walcott,2412
Murray Smith,2412
Georg Schories,2374
