Name,Rating
Garry Kasparov,2849
Viswanathan Anand,2805
Vladimir Kramnik,2793
Peter Leko,2756
Alexander Morozevich,2751
Michael Adams,2744
Alexei Shirov,2734
Vassily Ivanchuk,2733
Boris Gelfand,2725
Evgeny Bareev,2724
Veselin Topalov,2720
Peter Svidler,2714
Mikhail Gurevich,2701
Loek Van Wely,2700
Nigel Short,2695
Alexander Khalifman,2693
Rustam Kasimdzhanov,2691
Alexey Dreev,2689
Ilia Smirin,2689
Ruslan Ponomariov,2688
Judit Polgar,2686
Kiril Georgiev,2684
Loek van Wely,2681
Anatoly Karpov,2679
Vladimir Akopian,2678
Vladislav Tkachiev,2677
Judit (GM) Polgar,2676
Nigel D. Short,2676
Michal Krasenkow,2673
Viktor Bologan,2673
Zurab Azmaiparashvili,2671
Jiangchuan Ye,2671
Predrag Nikolic,2670
Alexander Grischuk,2667
Alexander Beliavsky,2665
Alexander Onischuk,2664
Sergei Movsesian,2663
Sergei Rublevsky,2661
Joel Lautier,2658
Ye Jiangchuan,2658
Ivan Sokolov,2657
Konstantin Sakaev,2656
Jun Xu,2655
Jan Timman,2654
Zoltan Almasi,2652
Viktor Korchnoi,2651
Vadim Zvjaginsev,2650
Artur Jussupow,2649
Alexander Nenashev,2649
Xiaomin Peng,2648
Matthew Sadler,2647
Rafael Vaganian,2647
Sergey Dolmatov,2647
Jeroen Piket,2645
Andrei Kharlov,2643
Zurab Sturua,2641
Rafael A Vaganian,2641
Ulf Andersson,2640
Peng Xiaomin,2640
Rafael Leitao,2639
Boris Avrukh,2638
Rustem Dautov,2638
Zhang Zhong,2638
Alexander G Beliavsky,2638
Yasser Seirawan,2637
Sergei Shipov,2636
Boris Gulko,2635
Alexandru Crisan,2635
Igor Khenkin,2634
Alexander Lastin,2633
Alexander Graf,2633
Vladimir Epishin,2632
Jonathan Speelman,2632
Alexey Kuzmin,2632
Curt Hansen,2630
Iosif Dorfman,2630
Jaan Ehlvest,2630
Eduardas Rozentalis,2630
Jan H Timman,2629
Vadim Milov,2628
Smbat Lputian,2628
Pavel V. Tregubov,2628
Vladimir Malakhov,2627
Alexander Chernin,2626
Evgeny Vladimirov,2624
Etienne Bacrot,2623
Robert Hübner,2623
Igor Novikov,2623
Pavel Tregubov,2622
Julian Hodgson,2622
Boris F Gulko,2622
Zdenko Kožul,2621
Aleksej Aleksandrov,2620
Alexei Fedorov,2620
Alexander Rustemov,2620
Christopher Lutz,2619
Ioannis Papaioannou,2619
Alexander Fominyh,2619
Giorgi Giorgadze,2618
Christian Bauer,2618
