Name,Rating
Mikhail Botvinnik,2834
Miguel Najdorf,2758
Samuel Reshevsky,2744
David Bronstein,2740
Paul Keres,2738
Gideon St\xe5hlberg,2737
Vassily Smyslov,2733
Isaak Boleslavsky,2733
Erich Eliskases,2732
Alexander Kotov,2728
Reuben Fine,2725
L\xe1szl\xf3 Szab\xf3,2711
Semen Furman,2704
Petar Trifunovic,2677
Salo Flohr,2676
Andor Lilienthal,2671
Svetozar Gligoric,2664
Max Euwe,2659
Viacheslav Ragozin,2652
Gedeon Barcza,2650
Igor Bondarevsky,2647
Alexander Tolush,2647
Jan Foltys,2639
Georgy Lisitsin,2637
Jens Enevoldsen,2636
Eero B\xf6\xf6k,2631
Vasja Pirc,2631
Wolfgang Unzicker,2628
Herman Pilnik,2624
Julio Bolboch\xe1n,2623
Pal Benko,2621
Alexander Konstantinopolsky,2620
Vladimir Simagin,2619
Vasily Panov,2616
Nikolay Novotelnov,2616
Alb\xe9ric O\'Kelly de Galway,2614
Genrikh Kasparian,2610
Georgy Ilivitsky,2609
Ludek Pachmann,2608
Georg Kieninger,2608
Antonio Medina Garc\xeda,2605
Folke Ekstr\xf6m,2603
Saviely Tartakower,2603
Isaac Kashdan,2600
Al Horowitz,2598
H\xe9ctor Rossetto,2595
Grigory Ravinsky,2595
J\xf3zsef Szily,2593
Yury Averbakh,2592
Tigran Petrosian,2587
Daniel Yanofsky,2586
Ludwig R\xf6dl,2586
G\xf6sta Stoltz,2585
Grigory Levenfish,2584
Vladimir Alatortsev,2583
Michel,2583
Ratmir Kholmov,2577
J\xe1cobo Bolboch\xe1n,2574
Carlos Guimard,2571
Vladimir Makogonov,2565
George Kramer,2565
Erik Lundin,2565
Pablo Michel,2565
George Thomas,2563
Mark Taimanov,2563
Carlos Maderna,2563
Nicolas Rossolimo,2562
Lev Aronin,2560
Gottlieb Machate,2557
Milan Jr Vidmar,2555
A Vasiljev,2555
Vladimir Zagorovsky,2555
Milan Vidmar Sr,2553
Cenek Kottnauer,2550
Stojan Puc,2548
Carl Pilnick,2548
Braslav Rabar,2548
Nicolaas Cortlever,2547
Herman Steiner,2546
Ossip Bernstein,2544
Arnold Denker,2542
Mikhail Yudovich,2542
Vitaly Chekhover,2540
Lajos Steiner,2539
German Fridstein,2538
Marcos Luckis,2538
Ern\xf6 Gereben,2537
Anatoly Ufimtsev,2536
Evgeny Zagoriansky,2535
Jaroslav \x8aajtar,2535
Walter Niephaus,2534
Ilia Kan,2529
Jacob Levin,2529
Ren\xe9 Letelier Martner,2525
Luis Marini,2523
Srecko Nedeljkovic,2523
Esteban Canal,2520
Boris Goldenov,2516
Conel Alexander,2515
Victor Liublinsky,2515
