Name,Rating
Alexander Alekhine,2858
Jos\xe9 Capablanca,2782
Aron Nimzowitsch,2747
Isaac Kashdan,2737
Efim Bogoljubow,2723
Akiba Rubinstein,2710
Max Euwe,2709
Saviely Tartakower,2680
Rudolf Spielmann,2665
Milan Vidmar Sr,2656
Albert Becker,2645
Salo Flohr,2643
Carl Ahues,2643
Mir Sultan Khan,2631
Ernst Gr\xfcnfeld,2630
G\xe9za Mar\xf3czy,2629
Hans Kmoch,2604
Edgar Colle,2603
Friedrich S\xe4misch,2600
Hermanis Matisons,2599
Boris Kostic,2598
Dawid Przepi\xf3rka,2597
Paul List,2594
Baldur H\xf6nlinger,2593
G\xf6sta Stoltz,2581
Karel Opocensk\xfd,2581
Paul Johner,2577
Endre Steiner,2576
Frederick Yates,2575
Karl Helling,2573
Lajos Steiner,2572
Carl Carls,2567
Korn\xe9l Havasi,2567
Abraham Kupchik,2565
Eugene Znosko-Borovsky,2565
Imre K\xf6nig,2564
Esteban Canal,2562
George Thomas,2561
Ludwig Rellstab Sr,2559
Dani\xebl Noteboom,2559
Frank Marshall,2556
Vasja Pirc,2555
Lajos Asztalos,2553
Ludwig R\xf6dl,2549
Arp\xe1d Vajda,2548
Kurt Richter,2547
Al Horowitz,2547
Karl Gilg,2546
Alexander Kevitz,2546
Karel Treybal,2545
Henri Weenink,2543
Reginald Michell,2541
S\xe1ndor Tak\xe1cs,2538
Josef Lokvenc,2538
Anthony Santasiere,2536
Herman Steiner,2534
Alfred Brinckmann,2532
Abraham Baratz,2532
Ramon Rey Ardid,2524
Hans M\xfcller,2522
Carl Ruben,2521
Paul Leonhardt,2519
Salo Landau,2519
Heinrich Wagner,2514
Josef Rejf\xedr,2510
Victor Soultanb\xe9ieff,2504
Isa\xedas Pleci,2504
Emil Richter,2500
Mario Monticelli,2500
Jacques Mieses,2499
Gideon St\xe5hlberg,2498
Jakob Seitz,2498
Alejandro Nogues Acuna,2496
George Koltanowski,2496
William Winter,2494
Stefano Rosselli del Turco,2486
Kazimierz Makarczyk,2479
Oskar Hans Antze,2476
Jos\xe9 Araiza Munoz,2472
Victor Berger,2472
Theodore Tylor,2471
Erik Sr Andersen,2471
Vera Menchik,2468
Isador Turover,2466
Roberto Grau,2464
Virgilio Fenoglio,2462
Teodor Regedzinski,2460
R Max Bl\xfcmich,2460
Maurice Fox,2458
Edward Sergeant,2455
Brian Reilly,2452
Johannes van den Bosch,2452
Manuel Golmayo de la Torriente,2448
Carlos Maderna,2444
Bernhard Lichtenstein,2443
Eduard Glass,2443
Arthur Dake,2437
Jindrich Engel,2431
Yosef Porat,2431
Edward Lasker,2429
