Name,Rating
Daniel Harrwitz,2639
Tassilo von der Lasa,2614
Adolf Anderssen,2607
Lionel Kieseritzky,2603
Henry Buckle,2531
\xf3sef  Sz\xe9n,2527
Johann L\xf6wenthal,2526
Howard Staunton,2515
Frederic Deacon,2478
Elijah Williams,2476
Charles Stanley,2460
Marmaduke Wyvill,2458
Pierre Saint-Amant,2433
Carl Mayet,2431
Carl von Jaenisch,2429
John Schulten,2429
Bernhard Horwitz,2410
F Dudley,2395
George Medley,2388
Hugh Kennedy,2382
Augustus Mongr\xe9dien,2367
Henry Bird,2365
Moheschunder Bannerjee,2358
Edward L\xf6we,2301
