Name,Rating
James Mason,2709
Louis Paulsen,2684
Amos Burn,2663
Adolf Anderssen,2633
Johannes Zukertort,2627
Joseph Blackburne,2615
Edward Alberoni,2608
William Potter,2608
John Owen,2570
William Wayte,2569
George MacDonnell,2559
Szymon Winawer,2557
Bernard Fisher,2534
Carl G\xf6ring,2508
James Minchin,2495
Emil Schallopp,2489
John Coker,2485
Berthold Englisch,2463
Karl Leffmann,2463
Franciscus Janssens,2451
Albert Hodges,2444
John Wisker,2441
Arthur Skipworth,2420
George Fraser,2404
Johannes Metger,2394
Wilfried Paulsen,2376
Edmund Thorold,2368
Charles Ranken,2368
Ernst Flechsig,2344
August Franke,2337
William Martin,2295
Walter Spens,2276
