Name,Rating
Mikhail Botvinnik,2812
Alexander Alekhine,2800
Miguel Najdorf,2759
Paul Keres,2757
Vassily Smyslov,2734
Gideon St\xe5hlberg,2733
Vladimir Makogonov,2732
Isaak Boleslavsky,2685
Samuel Reshevsky,2685
Paul Schmidt,2673
Salo Flohr,2669
Efim Bogoljubow,2666
Alexander Tolush,2666
Alexander Kotov,2662
Herman Pilnik,2657
Ilia Kan,2651
Vladas Mikenas,2646
Klaus Junge,2645
Franti\x9aek Z\xedta,2643
Miroslav Katetov,2642
Jan Foltys,2640
Andor Lilienthal,2637
Pablo Michel,2637
Julio Bolboch\xe1n,2636
Alexey Sokolsky,2622
Alexander Konstantinopolsky,2621
Gavriil Veresov,2619
Jorge Pelik\xe1n,2608
H\xe9ctor Rossetto,2607
Georgy Lisitsin,2607
Isaac Kashdan,2606
Arnoldus van den Hoek,2598
Vasily Panov,2592
Viacheslav Ragozin,2592
Carlos Guimard,2591
Abram Khavin,2590
G\xf6sta Stoltz,2589
Evgeny Zagoriansky,2580
J\xe1cobo Bolboch\xe1n,2578
Jaroslav \x8aajtar,2567
David Bronstein,2565
Carlos Maderna,2563
Karel Hrom\xe1dka,2563
Vladimir Alatortsev,2562
Folke Ekstr\xf6m,2559
Karel Opocensk\xfd,2556
Cenek Kottnauer,2551
Yury Averbakh,2551
Josef Lokvenc,2543
Karel Urbanec,2540
Ludek Pachmann,2540
Friedrich S\xe4misch,2539
Josef Louma,2535
Moshe Czerniak,2531
Grigory Ravinsky,2528
Bedrich Thelen,2518
Georg Kieninger,2508
Marcos Luckis,2500
Carl Carls,2499
Peter Romanovsky,2494
Milan Barto\x9aek,2486
Oldrich Novotny,2486
Romeo Garc\xeda Vera,2480
Jarom\xedr Flori\xe1n,2479
Jir\xed Fichtl,2479
Rodrigo Flores Alvarez,2479
Renato Sanguinetti,2478
I Aramanovich,2476
Carlos Espina,2475
Karel Prucha,2475
Augustin Tikovsk\xfd,2471
Josef Dobi\xe1\x9a,2464
Mikhail Yudovich,2463
Juan Iliesco,2461
Guillermo Puiggr\xf3s,2454
Amos Pokorn\xfd,2450
Virgilio Fenoglio,2449
Abram Zamikhovsky,2448
Julio Lynch,2446
Cayetano Rebizzo,2446
Enrique Reed Valenzuela,2444
Fedor Dus-Chotimirsky,2434
Jir\xed Podgorn\xfd,2432
Vlastimil Stulik,2427
C\xe9sar Corte,2427
Miloslav Foltys,2424
Arturo Liebstein,2415
L. Garcia Balado,2415
Vitaly Sherbakov,2413
Max Dietze,2407
X. Vasicek,2402
Benito Villegas,2395
Jose Canepa,2382
K1. Petrik,2380
Josef Holas,2380
Sonja Graf-Stevenson,2380
Jindrich Kub\xe1nek,2340
Ru\x9eena Such\xe1,2292
