Name,Rating
Alexander Alekhine,2762
Mikhail Botvinnik,2761
Samuel Reshevsky,2760
Paul Keres,2732
Gideon St\xe5hlberg,2722
Vassily Smyslov,2721
Miguel Najdorf,2715
Max Euwe,2712
Paul Schmidt,2690
Reuben Fine,2687
Andor Lilienthal,2682
Al Horowitz,2676
Erich Eliskases,2673
Vladimir Makogonov,2673
Isaak Boleslavsky,2669
Igor Bondarevsky,2667
Efim Bogoljubow,2667
Kurt Richter,2651
Jan Foltys,2649
Klaus Junge,2636
Vladimirs Petrovs,2628
Erik Lundin,2627
Paulin Frydman,2627
Isaac Kashdan,2627
Ludwig Engels,2617
Peter Dubinin,2615
Alexander Kotov,2612
Viacheslav Ragozin,2608
G\xf6sta Stoltz,2602
Herman Pilnik,2601
Bj\xf8rn Nielsen,2597
Vasily Panov,2595
Anton Kohler,2595
Vladas Mikenas,2594
Salo Flohr,2592
Arnoldus van den Hoek,2589
Gedeon Barcza,2587
Mark Stolberg,2586
Emil Richter,2585
Hans M\xfcller,2584
J\xe1cobo Bolboch\xe1n,2583
Georgy Lisitsin,2583
Albert Pinkus,2578
Pablo Michel,2576
Alexey Sokolsky,2575
Alexander Konstantinopolsky,2574
Eduard Gerstenfeld,2570
Karl Gilg,2569
Ilia Kan,2566
Vladimir Alatortsev,2566
Movsa Feigin,2566
Cenek Kottnauer,2565
Evgeny Zagoriansky,2562
Carlos Guimard,2560
Jacob Levin,2557
Ludovit Potucek,2556
Werner Kunerth,2555
Albert Simonson,2553
Karel Opocensk\xfd,2553
Arnold Denker,2553
Josef Lokvenc,2553
Georg Kieninger,2550
Ludwig Rellstab Sr,2549
L\xe1szl\xf3 Szab\xf3,2549
Franti\x9aek Z\xedta,2545
Grigory Ravinsky,2543
Miroslav Katetov,2543
H\xe9ctor Rossetto,2542
Abraham Kupchik,2542
Herbert Heinicke,2540
Julio Bolboch\xe1n,2538
Jorge Pelik\xe1n,2538
Genrikh Kasparian,2536
Haije Kramer,2534
Karel Hrom\xe1dka,2531
Iosif Rudakovsky,2529
Gerhard Pfeiffer,2529
G\xe9za F\xfcster,2525
Fred Reinfeld,2523
Samuil Zhukhovitsky,2522
P\xe1l R\xe9thy,2521
Walter Loose,2521
Rudolf1 Keller,2521
Isakas Vistaneckis,2520
Tjeerd van Scheltinga,2517
Josef Rejf\xedr,2515
Teodor Regedzinski,2510
Lev Kaiev,2510
Benito Villegas,2510
Moshe Czerniak,2507
J\xf3zsef Szily,2506
Franciszek Sulik,2505
Sidney Bernstein,2504
Salo Landau,2503
Rudolf Palme,2500
Juan Vinuesa,2497
Marcos Luckis,2496
Vitaly Chekhover,2496
Nicolaas Cortlever,2495
Eduard Hahn,2495
