Player Name,Rating
Vassily Smyslov,2792
Paul Keres,2768
David Bronstein,2763
Mikhail Botvinnik,2758
Tigran Petrosian,2734
Mark Taimanov,2726
Svetozar Gligoric,2720
Viktor Korchnoi,2718
Boris Spassky,2713
Bent Larsen,2712
Samuel Reshevsky,2712
Yury Averbakh,2711
Efim Geller,2710
Mikhail Tal,2704
Miguel Najdorf,2703
Borislav Ivkov,2694
Aleksandar Matanovic,2692
László Szabó,2686
Ratmir Kholmov,2680
Fridrik Olafsson,2676
Gedeon Barcza,2667
Ludek Pachmann,2666
Miroslav Filip,2658
Pal Benko,2656
Oscar Panno,2655
Julio Bolbochán,2653
Alexander Kotov,2650
Lev Aronin,2647
Wolfgang Unzicker,2646
Semen Furman,2644
Alexander Tolush,2641
Larry Evans,2635
Max Euwe,2631
Georgy Ilivitsky,2630
Albéric O'Kelly de Galway,2628
Isaak Boleslavsky,2625
Erich Eliskases,2623
Gideon Ståhlberg,2621
Vladimir Antoshin,2619
Evgeny Vasiukov,2618
Klaus Darga,2616
Arthur Bisguier,2616
Rashid Nezhmetdinov,2616
Raúl Sanguinetti,2615
Salo Flohr,2614
Lev Polugaevsky,2612
Nikola Karaklajic,2611
Andrija Fuderer,2608
William Lombardy,2608
Herman Pilnik,2606
Borislav Milic,2604
Braslav Rabar,2600
Petar Trifunovic,2599
Vladas Mikenas,2594
Vladlen Zurakhov,2593
Alexey Suetin,2591
Anatoly Bannik,2589
Georgy Borisenko,2589
Lothar Schmid,2588
Vasily Bivshev,2587
Carlos Guimard,2584
István Bilek,2582
Vladimir Simagin,2582
Konstantin Klaman,2582
Georgy Tringov,2580
Oleg Moiseev,2578
Nikolay Krogius,2578
Božidar Djuraševic,2576
Miklos Bely,2575
Anatoly Lutikov,2574
Max Blau,2573
Efim Samoilovich Stoliar,2572
Vasja Pirc,2570
Lajos Portisch,2570
Bukhuti Gurgenidze,2570
Srecko Nedeljkovic,2569
Johannes Donner,2568
Aivars Gipslis,2567
Daniel Yanofsky,2566
Itzchak Aloni,2564
Miguel Farré Mallofré,2563
Wolfgang Uhlmann,2562
Andreas Dueckstein,2562
Alexander Cherepkov,2562
Vladislav Shianovsky,2561
Nikola Padevsky,2559
Arthur William Feuerstein,2558
Ilia Kan,2557
Edmar Mednis,2556
Jacob Yukhtman,2555
Vitaly Tarasov,2555
György Szilágyi,2555
Grigory Goldberg,2554
Peter Clarke,2553
Abram Khasin,2553
Zdravko Milev,2552
Viacheslav Osnos,2552
Iivo Nei,2551
Román Torán Albero,2551
Mario Bertok,2551
