Player Name,Rating
Anatoly Karpov,2819
Viktor Korchnoi,2759
Lev Polugaevsky,2758
Tigran Petrosian,2746
Mikhail Tal,2737
Bent Larsen,2728
Oleg Romanishin,2725
Henrique Mecking,2724
Lajos Portisch,2723
Vlastimil Hort,2719
Boris Spassky,2717
Efim Geller,2709
Yury Balashov,2707
Rafael Vaganian,2706
Vitaly Tseshkovsky,2706
Ljubomir Ljubojevic,2705
Vassily Smyslov,2698
Boris Gulko,2696
Zoltán Ribli,2689
Evgeny Sveshnikov,2683
Iosif Dorfman,2678
Jan Timman,2676
Vladimir Savon,2674
Robert Hübner,2674
Jan Smejkal,2674
Wolfgang Uhlmann,2672
Vladimir Tukmakov,2670
Gennady Kuzmin,2670
Evgeny Vasiukov,2670
Ratmir Kholmov,2667
Ulf Andersson,2666
Alexander Kochiev,2666
Alexander Beliavsky,2663
Srdjan Marangunic,2663
Gyula Sax,2658
Aivars Gipslis,2657
Svetozar Gligoric,2656
Eduard Gufeld,2656
Gennadi Sosonko,2654
Lev Alburt,2654
David Bronstein,2652
Bruno Parma,2652
Mark Taimanov,2648
Florin Gheorghiu,2647
Bojan Kurajica,2647
Anthony Miles,2646
Yury Razuvaev,2645
Igor Zaitsev,2643
Dragoljub Velimirovic,2643
Fridrik Olafsson,2642
Vladimir Liberzon,2641
Vladimir Bagirov,2641
Mark Dvoretsky,2639
Walter Browne,2639
Gennady Timoshchenko,2637
Oscar Panno,2637
Semen Furman,2635
Robert Byrne,2634
Lubomir Kavalek,2632
Alexey Suetin,2631
Enver Bukic,2630
Sergey Makarichev,2627
Burkhard Malich,2625
Roman Dzindzichashvili,2624
Georgy Tringov,2624
István Csom,2622
Lothar Vogt,2618
Eugenio Torre,2617
Liuben Spassov,2617
William Lombardy,2616
Milan Matulovic,2615
Helmut Pfleger,2614
András Adorján,2612
Tamaz Georgadze,2612
Laszlo Vadasz,2611
Krunoslav Hulak,2611
Karen Grigorian,2611
Wolfgang Unzicker,2611
Aleksandar Matanovic,2610
Viktor Kupreichik,2610
Alexander Zakharov,2607
Milan Vukic,2605
Borislav Ivkov,2605
Gudmundur Sigurjónsson,2603
Milorad Knezevic,2602
A Sakharov,2600
Raúl Sanguinetti,2599
Nukhim Rashkovsky,2598
Wlodzimierz Schmidt,2597
Yury Averbakh,2596
Klaus Darga,2596
Miguel Quinteros,2595
Vlastimil Jansa,2594
Andrei Lukin,2594
Rainer Knaak,2593
Kenneth Rogoff,2592
Ivan Radulov,2591
Juraj Nikolac,2591
Nino Kirov Ivanov,2590
László Szabó,2587
