Player Name,Rating
Garry Kasparov,2874
Anatoly Karpov,2840
Valery Salov,2744
Alexander Beliavsky,2743
Jan Timman,2740
Nigel Short,2736
Vassily Ivanchuk,2734
Jonathan Speelman,2732
Viktor Korchnoi,2727
Artur Jussupow,2726
Smbat Lputian,2725
Lajos Portisch,2724
Rafael Vaganian,2718
Boris Spassky,2718
Simen Agdestein,2714
Ulf Andersson,2713
John Nunn,2711
Zoltán Ribli,2709
Boris Gelfand,2709
Lev Psakhis,2707
Predrag Nikolic,2706
Jaan Ehlvest,2706
Mikhail Tal,2704
Ljubomir Ljubojevic,2701
Evgeny Vladimirov,2701
Vladimir Tukmakov,2699
Yasser Seirawan,2699
Alexander Khalifman,2697
Bent Larsen,2695
Viacheslav Eingorn,2693
Robert Hübner,2691
Andrey Sokolov,2691
Alexey Dreev,2688
Boris Gulko,2688
Murray Chandler,2686
Leonid Yurtaev,2685
Jóhann Hjartarson,2683
Yury Dokhoian,2682
Evgeny Pigusov,2679
Alexander Chernin,2679
Mikhail Gurevich,2678
Oleg Romanishin,2677
Gyula Sax,2676
Victor Gavrikov,2675
Vlastimil Hort,2674
Zurab Azmaiparashvili,2672
Leonid Yudasin,2671
Alexey Vyzmanavin,2671
Konstantin Aseev,2670
Sergey Dolmatov,2669
Konstantin Lerner,2669
Vladimir Malaniuk,2668
Gregory Kaidanov,2668
Lev Polugaevsky,2666
Andrey Kharitonov,2666
Evgeny Bareev,2664
John van der Wiel,2663
Gennady Kuzmin,2662
Alexander Goldin,2661
Yury Balashov,2660
Iosif Dorfman,2660
Eugenio Torre,2658
Eduardas Rozentalis,2657
Kiril Georgiev,2654
Andrei Kovalev,2653
Yakov Murey,2653
József Pintér,2653
Sergey Smagin,2653
Yury Razuvaev,2653
Anthony Miles,2649
Vassily Smyslov,2647
Stanislav Savchenko,2646
Nukhim Rashkovsky,2646
Jesus Nogueiras,2646
Michal Krasenkow,2644
Georgy Timoshenko,2643
Vitaly Tseshkovsky,2641
Elizbar Ubilava,2641
Vladimir Akopian,2641
Utut Adianto,2640
Gennady Timoshchenko,2640
Viktor Kupreichik,2640
Joel Benjamin,2640
Anatoli Vaisser,2639
Larry Christiansen,2637
Viswanathan Anand,2637
Vladimir Epishin,2637
Rustem Dautov,2637
Curt Hansen,2636
Lembit Oll,2634
Ivan Sokolov,2633
Maxim Dlugy,2633
Alex Yermolinsky,2632
Ilia Smirin,2632
Lars Karlsson,2630
Lubomir Kavalek,2629
Valery Chekhov,2629
Petar Popovic,2628
András Adorján,2628
Jon Arnason,2628
