Name,Rating
Emanuel Lasker,2782
Wilhelm Steinitz,2739
Siegbert Tarrasch,2729
Mikhail Chigorin,2713
Miksa Weiss,2708
Isidor Gunsberg,2706
Amos Burn,2698
Berthold Lasker,2682
Joseph Blackburne,2680
George Mackenzie,2656
Curt von Bardeleben,2651
Theodor von Scheve,2645
Horatio Caro,2643
Samuel Lipsch\xfctz,2642
Johann Bauer,2638
James Mason,2629
Louis Paulsen,2616
Jacques Mieses,2611
Max Judd,2597
Emil Schallopp,2595
Henry Bird,2586
Samuel Tinsley,2584
Johann Berger,2583
Carl Walbrodt,2582
Berthold Englisch,2580
Bernhard Fleissig,2578
Semyon Alapin,2571
Jean Taubenhaus,2561
William Gunston,2561
N Miniati,2557
Jackson Showalter,2552
Eugene Delmar,2546
Johannes Metger,2530
Francis Lee,2530
Max Harmonist,2527
Muller,2526
Joseph Blake,2522
Alexander Fritz,2521
Hermann von Gottschall,2521
William Pollock,2519
Celso Golmayo Zupide,2514
Adolf Cs\xe1nk,2514
Emanuel Schiffers,2513
David Baird,2513
John Owen,2511
Heinrich Ranneforth,2508
Georg Marco,2498
John Ryan,2496
J Moore Hanham,2489
Constant Burille,2488
Bernhard H\xfclsen,2483
Rudolf Loman,2479
Nikolay Mitropolsky,2477
Dion Martinez,2477
Charles Moehle,2469
Louis van Vliet,2469
Herbert Trenchard,2468
James Mortimer,2466
Jacques Schwarz,2465
Lee,2464
Oscar M\xfcller,2459
Karl Holl\xe4nder,2435
Hans von Minckwitz,2433
Arnold van Foreest,2433
Charles Locock,2430
Andr\xe9s V\xe1squez,2430
Paul Seuffert,2411
John Hall,2411
Edmund Thorold,2410
Adolf Albin,2404
George Gossip,2399
Alfred Rumboll,2399
Joseph Holzwarth,2393
Carl Ahlhausen,2392
Jan Heemskerk,2380
Henry Peachey,2378
Hermann Keidanski,2377
John Baird,2374
George Wainwright,2373
Albert Heyde,2367
I Leather,2364
Nicholas MacLeod,2362
J Malta,2335
Arthur Ropes,2318
Arnoldus van Rhijn,2296
Christian Messemaker,2289
George Schott,2264
