Name,Rating
Jos\xe9 Capablanca,2851
Alexander Alekhine,2794
Akiba Rubinstein,2746
Milan Vidmar Sr,2711
Emanuel Lasker,2709
Saviely Tartakower,2693
Efim Bogoljubow,2687
Boris Kostic,2680
Ernst Gr\xfcnfeld,2670
Richard R\xe9ti,2653
Rudolf Spielmann,2651
G\xe9za Mar\xf3czy,2631
Siegbert Tarrasch,2612
Richard Teichmann,2610
Nikolay Grigoriev,2608
Heinrich Wolf,2602
George Thomas,2596
Jacques Mieses,2579
Oscar Chajes,2569
Max Euwe,2560
Zolt\xe1n Balla,2557
Paul Johner,2549
Aron Nimzowitsch,2541
Friedrich S\xe4misch,2540
Alexey Selezniev,2537
Arp\xe1d Vajda,2525
Karel Treybal,2523
Arthur H\xe5kansson,2521
Henry Atkins,2518
Georg Marco,2515
Max Marchand,2514
Victor Sj\xf6berg,2512
Allan Nilsson,2512
Dawid Janowsky,2511
Frederick Yates,2510
Victor Wahltuch,2506
Alfred Brinckmann,2500
Gerard Kroone,2499
Vladimir Vukovic,2494
Willi Schlage,2494
Anton Olson,2492
Paul Leonhardt,2490
Karel Hrom\xe1dka,2489
Ladislav Proke\x9a,2484
J\xf8rgen M\xf8ller,2483
K\xe1roly Sterk,2483
Eugene Znosko-Borovsky,2480
Dawid Przepi\xf3rka,2479
Walter John,2478
Jacques Davidson,2477
S\xe1ndor Tak\xe1cs,2475
Ernst Jacobsen,2473
Charles Watson,2462
Arthur Mackenzie,2457
John Morrison,2452
Roland Scott,2451
Paul Kr\xfcger,2448
Adolf Olland,2444
Endre Steiner,2444
Ehrhardt Post,2439
Karl Berndtsson-Kullberg,2435
Karel Opocensk\xfd,2424
Carl Carls,2422
Carl Ahues,2421
Henri Weenink,2419
Hubert Price,2414
Imre K\xf6nig,2406
J. Schweiger,2404
Heinrich Von Hennig,2397
Abraham Speijer,2391
Hans Kmoch,2389
Jan te Kolst\xe9,2382
Rudolf Loman,2381
Gerard Oskam,2377
Davide Marotti,2353
Willem Schelfhout,2352
Anders Larsson,2351
H. Van Hartingsvelt,2313
Reurt Meijer,2309
