Name,Rating
Emanuel Lasker,2849
Harry Pillsbury,2749
Mikhail Chigorin,2742
G\xe9za Mar\xf3czy,2739
Siegbert Tarrasch,2736
Wilhelm Steinitz,2727
Dawid Janowsky,2716
Rezs\xf6 Charousek,2704
Curt von Bardeleben,2691
Semyon Alapin,2688
Carl Walbrodt,2687
Joseph Blackburne,2684
Carl Schlechter,2682
Amos Burn,2665
Jackson Showalter,2662
Miksa Weiss,2647
Albert Hodges,2639
Georg Marco,2638
Mordecai Morgan,2637
Emanuel Schiffers,2632
Hermann Voigt,2627
Henry Atkins,2619
Emil Kem\xe9ny,2606
Richard Teichmann,2604
Francis Lee,2598
Paul Lipke,2598
George Bellingham,2597
Samuel Bampton,2592
Johann Berger,2589
Szymon Winawer,2588
D Stuart Robinson,2585
Edward Jones,2583
Horatio Caro,2579
Jacques Mieses,2576
Oscar M\xfcller,2570
Johannes Metger,2567
Samuel Lipsch\xfctz,2567
Isidor Gunsberg,2567
Victor Exner,2566
Alexander Halprin,2560
Kaufmann,2560
Jacques Schwarz,2558
Wilhelm Cohn,2556
James Mason,2554
J Moore Hanham,2544
Josef Noa,2542
William de Visser,2540
Samuel Tinsley,2537
Walter Shipley,2536
Max Judd,2535
Moritz Porges,2535
Ignatz von Popiel,2523
Mikl\xf3s Br\xf3dy,2521
Judd,2519
Adolf Albin,2517
Joseph Blake,2516
Adolf Zinkl,2513
Newman,2510
Emil Schallopp,2508
Hugo F\xe4hndrich,2508
John Barry,2505
B Jankowitsch,2503
Hugo S\xfcchting,2502
Anthony Dod,2500
Julius Kaiser,2498
Adolf Schwarz,2497
Eugene Delmar,2497
Arved Heinrichsen,2496
G Sherrard,2495
Jean Taubenhaus,2493
Frank Hollins,2493
Henry Schieffelin,2488
Herbert Jacobs,2487
Henry Bird,2483
B Wilmot,2479
John Welsh Young,2476
Charles Newman,2474
William Ferris,2471
William Gunston,2470
John Elwell,2469
Paul Reinglass,2465
Herbert Trenchard,2459
D Stuart,2459
C Horwitz,2453
Edward Jones,2450
Hale,2445
Beniamino Vergani,2444
George Schott,2444
Siegfried Wolf,2443
Elihu Maguire,2439
Rudolf Loman,2429
Edward Jackson,2424
Muller,2421
Jones-Bateman,2408
Dirk Bleijkmans,2402
Albert Mandelbaum,2400
John Owen,2399
Dr Farrow,2395
Edmond MacDonald,2380
Rolland,2375
