Name,Rating
Emanuel Lasker,2793
G\xe9za Mar\xf3czy,2782
Akiba Rubinstein,2770
Siegbert Tarrasch,2740
Carl Schlechter,2739
Oldrich Duras,2711
Frank Marshall,2700
Richard Teichmann,2696
L\xe9o Forg\xe1cs,2672
Ossip Bernstein,2663
Aron Nimzowitsch,2659
Dawid Janowsky,2651
Heinrich Wolf,2648
Georg Marco,2645
Milan Vidmar Sr,2645
Amos Burn,2644
Jacques Mieses,2637
Georg Salwe,2627
William Napier,2626
Saviely Tartakower,2623
Paul Leonhardt,2622
Semyon Alapin,2618
Fedor Dus-Chotimirsky,2602
Rudolf Spielmann,2600
Eugene Znosko-Borovsky,2599
Joseph Blackburne,2592
Julius Perlis,2590
Rudolf Swiderski,2587
Curt von Bardeleben,2584
Walter John,2580
Mikhail Chigorin,2580
Johann Berger,2572
Aleksander Flamberg,2558
Hans Fahrni,2555
Giovanni Martinolich Jr,2547
Erich Cohn,2536
Wilhelm Cohn,2536
Hugo S\xfcchting,2535
Benjamin Leussen,2531
Horatio Caro,2529
Georg Schories,2524
Arturo Reggio,2519
Ehrhardt Post,2517
Albert Fox,2508
Adolf Olland,2505
E Heilmann,2504
Hermann von Gottschall,2503
Ignacy Kopa,2503
Moritz Billecard,2501
Theodor von Scheve,2501
Dirk Bleijkmans,2496
Leopold L\xf6wy,2492
Johannes Metger,2492
Francis Lee,2484
Jean Taubenhaus,2482
Rudolf Loman,2481
Adolf Albin,2479
Hector Shoosmith,2472
Dawid Przepi\xf3rka,2469
Jan te Kolst\xe9,2466
Louis van Vliet,2463
Johannes Esser,2450
Franz Jacob,2440
Paul Johner,2436
Emil Schallopp,2431
Wilhelm Schwann,2427
Ladislav Proke\x9a,2426
Stepan Levitsky,2415
Gerard Oskam,2411
Cornelius Trimborn,2394
John Baird,2364
Kurt Moll,2352
James Mortimer,2344
\xc5ke Petterson,2314
