Player Name,Rating
Garry Kasparov,2871
Viswanathan Anand,2814
Vladimir Kramnik,2799
Alexei Shirov,2761
Vassily Ivanchuk,2749
Alexander Morozevich,2746
Michael Adams,2740
Evgeny Bareev,2736
Peter Leko,2735
Peter Svidler,2730
Veselin Topalov,2730
Boris Gelfand,2728
Nigel Short,2721
Mikhail Gurevich,2705
Predrag Nikolic,2704
Anatoly Karpov,2702
Sergei Rublevsky,2701
Alexey Dreev,2700
Vladimir Akopian,2698
Alexander Beliavsky,2692
Vadim Zvjaginsev,2690
Kiril Georgiev,2689
Michal Krasenkow,2689
Alexander Khalifman,2687
Jan Timman,2686
Viktor Korchnoi,2682
Judit Polgar,2681
Vladislav Tkachiev,2681
Zurab Azmaiparashvili,2680
Alexander Onischuk,2680
Zoltan Almasi,2678
Matthew Sadler,2677
Ivan Sokolov,2674
Alexei Fedorov,2674
Konstantin Sakaev,2673
Sergei Movsesian,2672
Loek van Wely,2672
Yasser Seirawan,2666
Joel Lautier,2665
Vadim Milov,2662
Curt Hansen,2660
Artur Jussupow,2655
Igor Khenkin,2655
Rustam Kasimdzhanov,2652
Jeroen Piket,2650
Ilia Smirin,2649
Jonathan Speelman,2649
Rafael Vaganian,2648
Sergei Shipov,2646
Sergey Dolmatov,2644
Sergey Volkov,2644
Giorgi Giorgadze,2642
Valery Salov,2642
Rafael Leitao,2642
Ulf Andersson,2642
Ruslan Ponomariov,2641
Vladimir Epishin,2641
Viktor Bologan,2641
Alexander Chernin,2640
Jóhann Hjartarson,2640
Ildar Ibragimov,2640
Boris Gulko,2639
Nick deFirmian,2639
Andrei Kharlov,2639
Julian Hodgson,2638
Zurab Sturua,2638
Zbynek Hracek,2637
Boris Avrukh,2637
Sergei Tiviakov,2637
Rustem Dautov,2636
Oleg Korneev,2635
Vladimir Malakhov,2634
Smbat Lputian,2633
Zhang Zhong,2631
Anthony Miles,2631
Alex Yermolinsky,2630
Zdenko Kožul,2629
Alexander Goldin,2628
Artashes Minasian,2626
Aleksej Aleksandrov,2625
Iván Morovic Fernández,2625
Larry Christiansen,2625
Liviu-Dieter Nisipeanu,2624
Pavel Kotsur,2624
Jaan Ehlvest,2624
Emil Sutovsky,2624
Peng Xiaomin,2623
Joel Benjamin,2623
Lev Psakhis,2622
Gilberto Milos,2622
Robert Hübner,2620
Vladimir Malaniuk,2620
Miguel Illescas Cordoba,2620
Etienne Bacrot,2619
Christopher Lutz,2618
Gata Kamsky,2617
Simen Agdestein,2617
Alexander Graf,2616
Julio Granda Zuñiga,2616
Igor Novikov,2616
