Player Name,Rating
Mikhail Tal,2773
Vassily Smyslov,2769
Mikhail Botvinnik,2765
Paul Keres,2755
David Bronstein,2747
Svetozar Gligoric,2742
Tigran Petrosian,2738
Viktor Korchnoi,2724
Efim Geller,2718
Mark Taimanov,2715
Boris Spassky,2711
Yury Averbakh,2702
Samuel Reshevsky,2697
Fridrik Olafsson,2690
Ludek Pachmann,2690
László Szabó,2690
Miguel Najdorf,2686
Bent Larsen,2686
Bobby Fischer,2685
Ratmir Kholmov,2682
Aleksandar Matanovic,2679
Oscar Panno,2676
Pal Benko,2673
Lev Polugaevsky,2673
Max Euwe,2666
Alexander Kotov,2662
Miroslav Filip,2659
Wolfgang Unzicker,2655
Borislav Ivkov,2651
Lajos Portisch,2648
Semen Furman,2644
Nikolay Krogius,2643
Gedeon Barcza,2642
Alexander Tolush,2641
Raúl Sanguinetti,2638
Isaak Boleslavsky,2638
William Lombardy,2638
Evgeny Vasiukov,2633
Larry Evans,2632
Wolfgang Uhlmann,2631
Gideon Ståhlberg,2630
Bukhuti Gurgenidze,2630
Lothar Schmid,2627
Aivars Gipslis,2626
Lev Aronin,2621
Klaus Darga,2619
Johannes Donner,2618
Petar Trifunovic,2612
Herman Pilnik,2612
Vladimir Antoshin,2611
Rashid Nezhmetdinov,2611
Albéric O'Kelly de Galway,2610
Frank Anderson,2610
Salo Flohr,2609
Alexey Suetin,2608
Andrija Fuderer,2603
Arturo Pomar Salamanca,2602
Anatoly Bannik,2599
Aleksander Nikitin,2599
István Bilek,2597
Alexander Cherepkov,2595
James Sherwin,2594
Georgy Ilivitsky,2593
Erich Eliskases,2592
Eduard Gufeld,2591
Milan Matulovic,2588
Daniel Yanofsky,2585
Vladislav Shianovsky,2584
Borislav Milic,2583
Georgy Tringov,2583
Yury Sakharov,2581
Oleg Neikirkh,2580
Mario Bertok,2580
Srecko Nedeljkovic,2579
Božidar Djuraševic,2578
Vladas Mikenas,2575
Andreas Dueckstein,2574
Grigory Goldberg,2574
Jonathan Penrose,2574
Arthur Bisguier,2574
Vladimir Simagin,2573
Ernö Gereben,2572
Anthony Saidy,2572
Jacob Yukhtman,2569
Wolfgang Pietzsch,2569
Rajko Bogdanovic,2567
Samuil Zhukhovitsky,2565
Rafail Gorenstein,2564
Josef Kupper,2563
Yury Kots,2563
Donald Byrne,2563
György Szilágyi,2563
Nicolas Rossolimo,2562
Nicolaas Cortlever,2561
Nikola Karaklajic,2561
Mikhail Bonch-Osmolovsky,2560
Edgar Walther,2560
Milko Bobotsov,2560
Braslav Rabar,2559
Vasily Bivshev,2558
